timestamp,hour_of_day,day_of_week,latitude,longitude,original-data,direction_of_movement
1365826724728,13,Saturday,23.12492,113.36224,0,SW
1365826737683,13,Saturday,23.12383,113.36215,0,E
1365826750638,13,Saturday,23.12346,113.36212,0,E
1365826763593,13,Saturday,23.12345,113.36218,0,N
1365826776548,13,Saturday,23.12353,113.36218,0,E
1365826789503,13,Saturday,23.12385,113.36222,0,E
1365826802458,13,Saturday,23.1245,113.36228,0,E
1365826815420,13,Saturday,23.12494166,113.36196438,1,SW
1365826849183,13,Saturday,23.12492,113.36224,0,N
1365826882946,13,Saturday,23.12383,113.36215,0,E
1365826916709,13,Saturday,23.12346,113.36212,0,E
1365826950472,13,Saturday,23.12345,113.36218,0,N
1365826984235,13,Saturday,23.12353,113.36218,0,E
1365827017998,13,Saturday,23.12385,113.36222,0,E
1365827051761,13,Saturday,23.12444,113.36227,0,E
1365827085529,13,Saturday,23.12440908,113.36268491,1,N
1365827414932,13,Saturday,23.12440908,113.36268491,1,stat
1365831033065,14,Saturday,23.12440908,113.36268491,1,stat
1365846192745,18,Saturday,23.13435238,113.3429209,1,SW
1365846283904,18,Saturday,23.13649,113.33995,0,SW
1365846375063,18,Saturday,23.13619,113.34131,0,N
1365846466222,18,Saturday,23.1356,113.34132,0,W
1365846557381,18,Saturday,23.13543,113.34068,0,S
1365846648540,18,Saturday,23.13532,113.34037,0,S
1365846739699,18,Saturday,23.13521,113.34024,0,SE
1365846830858,18,Saturday,23.13514,113.34008,0,SE
1365846922017,18,Saturday,23.13448,113.33851,0,SE
1365847013176,18,Saturday,23.13422,113.33789,0,SE
1365847104335,18,Saturday,23.134,113.33736,0,SE
1365847195494,18,Saturday,23.13394,113.33714,0,S
1365847286653,19,Saturday,23.13377,113.33653,0,S
1365847377812,19,Saturday,23.13372,113.33628,0,S
1365847468971,19,Saturday,23.13361,113.33563,0,S
1365847560130,19,Saturday,23.13351,113.33516,0,S
1365847651289,19,Saturday,23.13335,113.33437,0,S
1365847742448,19,Saturday,23.13317,113.33438,0,W
1365847833607,19,Saturday,23.1332,113.33453,0,N
1365847924766,19,Saturday,23.13334,113.3351,0,N
1365848015925,19,Saturday,23.13342,113.33538,0,N
1365848107084,19,Saturday,23.13364,113.33631,0,N
1365848198243,19,Saturday,23.13386,113.33716,0,N
1365848289402,19,Saturday,23.13403,113.33769,0,N
1365848380561,19,Saturday,23.13442,113.33864,0,N
1365848471720,19,Saturday,23.13505,113.34014,0,NE
1365848562879,19,Saturday,23.13512,113.34032,0,N
1365848654038,19,Saturday,23.13512,113.34044,0,N
1365848745197,19,Saturday,23.13519,113.34067,0,N
1365848836356,19,Saturday,23.13539,113.34143,0,N
1365848927515,19,Saturday,23.13548,113.34179,0,N
1365849018674,19,Saturday,23.13563,113.34256,0,N
1365849109833,19,Saturday,23.13566,113.34271,0,N
1365849200992,19,Saturday,23.13536,113.34277,0,W
1365849292151,19,Saturday,23.13435,113.34288,0,W
1365849383314,19,Saturday,23.13693045,113.34006642,1,SW
1365849429462,19,Saturday,23.13905,113.33672,0,SW
1365849475610,19,Saturday,23.13879,113.33608,0,S
1365849521758,19,Saturday,23.13874,113.33597,0,SE
1365849567906,19,Saturday,23.13936,113.33584,0,W
1365849614054,19,Saturday,23.13972,113.33576,0,W
1365849660202,19,Saturday,23.13984,113.33576,0,E
1365849706350,19,Saturday,23.14057,113.33585,0,E
1365849752498,19,Saturday,23.14138,113.33596,0,E
1365849798646,19,Saturday,23.14149,113.336,0,E
1365849844794,19,Saturday,23.14133,113.33911,0,N
1365849890942,19,Saturday,23.14129,113.34015,0,N
1365849937090,19,Saturday,23.14129,113.34021,0,N
1365849983238,19,Saturday,23.14121,113.34019,0,E
1365850029386,19,Saturday,23.14045,113.34007,0,E
1365850075534,19,Saturday,23.13972,113.33998,0,E
1365850121682,19,Saturday,23.13961,113.34015,0,NW
1365850167830,19,Saturday,23.1389,113.34061,0,NW
1365850213978,19,Saturday,23.13853,113.34089,0,NW
1365850260126,19,Saturday,23.13838,113.34102,0,NW
1365850306274,19,Saturday,23.13821,113.3411,0,NW
1365850352422,19,Saturday,23.13776,113.34124,0,W
1365850398570,19,Saturday,23.13763,113.34127,0,W
1365850444718,19,Saturday,23.13726,113.34127,0,W
1365850490866,19,Saturday,23.13619,113.34131,0,W
1365850537014,19,Saturday,23.13649,113.33995,0,S
1365850583179,19,Saturday,23.13872751,113.33687869,1,SW
1365850705190,19,Saturday,23.13991,113.33769,0,NE
1365850827201,20,Saturday,23.13993,113.33726,0,S
1365850949212,20,Saturday,23.1394,113.33743,0,W
1365851071223,20,Saturday,23.13932,113.33745,0,W
1365851193234,20,Saturday,23.13908,113.33679,0,S
1365851315245,20,Saturday,23.13905,113.33672,0,SE
1365851437258,20,Saturday,23.14021383,113.33771048,1,NE
