timestamp,hour_of_day,day_of_week,latitude,longitude,original-data,direction_of_movement
1364557288854,20,Friday,23.11809,113.45427,0,NW
1364557331136,20,Friday,23.11571,113.45396,0,E
1364557373418,20,Friday,23.11371,113.45368,0,E
1364557415700,20,Friday,23.11008,113.45315,0,E
1364557457982,20,Friday,23.10927,113.45304,0,E
1364557500264,20,Friday,23.10876,113.45299,0,E
1364557542546,20,Friday,23.10849,113.45301,0,W
1364557584828,20,Friday,23.10811,113.45308,0,W
1364557627110,20,Friday,23.1078,113.45317,0,W
1364557669392,20,Friday,23.10723,113.45339,0,W
1364557711674,20,Friday,23.10651,113.45371,0,NW
1364557753956,20,Friday,23.1062,113.4519,0,S
1364557796238,20,Friday,23.10612,113.45162,0,S
1364557838520,20,Friday,23.10588,113.45095,0,S
1364557880802,20,Friday,23.10541,113.4498,0,S
1364557923084,20,Friday,23.1048,113.44865,0,SE
1364557965366,20,Friday,23.10385,113.44697,0,SE
1364558007648,20,Friday,23.1044,113.44669,0,SW
1364558049930,20,Friday,23.10455,113.44661,0,SW
1364558092212,20,Friday,23.10464,113.44653,0,SW
1364558134494,20,Friday,23.1052,113.44625,0,SW
1364558176776,20,Friday,23.10531,113.44622,0,W
1364558219058,20,Friday,23.1054,113.44619,0,W
1364558261340,20,Friday,23.10535,113.44595,0,S
1364558303622,20,Friday,23.1053,113.44511,0,S
1364558345904,20,Friday,23.10524,113.44437,0,S
1364558388186,20,Friday,23.10519,113.44421,0,S
1364558430468,21,Friday,23.10513,113.44404,0,S
1364558472750,21,Friday,23.10509,113.44399,0,SE
1364558515032,21,Friday,23.10418,113.4433,0,SE
1364558557352,21,Friday,23.1036958,113.44219209,1,SE
1364558573787,21,Friday,23.10339,113.44276,0,NW
1364558590222,21,Friday,23.10274,113.4424,0,SE
1364558606657,21,Friday,23.10258,113.44237,0,E
1364558623092,21,Friday,23.10243,113.44243,0,W
1364558639527,21,Friday,23.10161,113.44286,0,NW
1364558655962,21,Friday,23.10121,113.44304,0,NW
1364558672397,21,Friday,23.101,113.44267,0,SE
1364558688832,21,Friday,23.10044,113.44173,0,SE
1364558705267,21,Friday,23.10052,113.44042,0,S
1364558721702,21,Friday,23.1006,113.43964,0,S
1364558738137,21,Friday,23.10067,113.43932,0,S
1364558754572,21,Friday,23.10103,113.438,0,S
1364558771007,21,Friday,23.10119,113.43734,0,S
1364558787442,21,Friday,23.10124,113.43727,0,SW
1364558803877,21,Friday,23.10132,113.43714,0,SW
1364558820312,21,Friday,23.10156,113.43649,0,S
1364558836747,21,Friday,23.10185,113.43582,0,SW
1364558853182,21,Friday,23.10233,113.43489,0,SW
1364558869617,21,Friday,23.1026,113.43426,0,SW
1364558886052,21,Friday,23.10272,113.43386,0,S
1364558902487,21,Friday,23.10276,113.43365,0,S
1364558918922,21,Friday,23.10282,113.43307,0,S
1364558935357,21,Friday,23.10279,113.43241,0,S
1364558951792,21,Friday,23.10265,113.43147,0,S
1364558968227,21,Friday,23.10231,113.42964,0,S
1364558984662,21,Friday,23.10213,113.4287,0,S
1364559001097,21,Friday,23.10214,113.4285,0,S
1364559017532,21,Friday,23.10185,113.42705,0,S
1364559033967,21,Friday,23.10188,113.42678,0,S
1364559050402,21,Friday,23.10145,113.425,0,S
1364559066837,21,Friday,23.10136,113.42455,0,S
1364559083272,21,Friday,23.10132,113.4241,0,S
1364559099707,21,Friday,23.10073,113.42416,0,W
1364559116142,21,Friday,23.10052,113.42475,0,N
1364559132577,21,Friday,23.10007,113.42591,0,N
1364559149012,21,Friday,23.09905,113.42856,0,N
1364559165450,21,Friday,23.09904125,113.42855917,1,E
