timestamp,hour_of_day,day_of_week,latitude,longitude,original-data,direction_of_movement
1365918591744,14,Sunday,23.13863746,113.33694799,1,NW
1365918606220,14,Sunday,23.13906,113.33674,0,SW
1365918620696,14,Sunday,23.13872,113.3359,0,S
1365918635172,14,Sunday,23.13858,113.3352,0,S
1365918649648,14,Sunday,23.13786,113.33534,0,W
1365918664124,14,Sunday,23.13788,113.33545,0,N
1365918678600,14,Sunday,23.13802,113.33617,0,N
1365918693076,14,Sunday,23.13846,113.33605,0,W
1365918707555,14,Sunday,23.1384265,113.33588881,1,S
1365918734769,14,Sunday,23.13792,113.33566,0,SE
1365918761983,14,Sunday,23.13802,113.33617,0,N
1365918789197,14,Sunday,23.13846,113.33605,0,W
1365918816414,14,Sunday,23.137926,113.33566234,1,SE
1365927735671,17,Sunday,23.13181055,113.32459124,1,SE
1365930688817,18,Sunday,23.13181055,113.32459124,1,stat
1365930689964,18,Sunday,23.1335,113.325,0,E
1365930691111,18,Sunday,23.13347,113.32593,0,N
1365930692258,18,Sunday,23.13341,113.3266,0,N
1365930693405,18,Sunday,23.1334,113.32701,0,N
1365930694552,18,Sunday,23.13335,113.32835,0,N
1365930695699,18,Sunday,23.13319,113.32824,0,SE
1365930696846,18,Sunday,23.13273,113.32821,0,E
1365930697993,18,Sunday,23.13205,113.32818,0,E
1365930699140,18,Sunday,23.13102,113.32815,0,E
1365930700287,18,Sunday,23.13084,113.32814,0,E
1365930701434,18,Sunday,23.12975,113.32809,0,E
1365930702581,18,Sunday,23.1298,113.32687,0,S
1365930703728,18,Sunday,23.13004,113.32688,0,E
1365930704875,18,Sunday,23.13004,113.32637,0,S
1365930706022,18,Sunday,23.13006,113.3257,0,S
1365930707169,18,Sunday,23.1301,113.32537,0,S
1365930708316,18,Sunday,23.13016,113.32511,0,S
1365930709477,18,Sunday,23.13311747,113.32498629,1,W
1365930718249,18,Sunday,23.13185,113.32351,0,SE
1365930727021,18,Sunday,23.13137,113.3235,0,E
1365930735793,18,Sunday,23.1311,113.32349,0,E
1365930744565,18,Sunday,23.13106,113.32447,0,N
1365930753337,18,Sunday,23.13031,113.32444,0,E
1365930762109,18,Sunday,23.13025,113.32466,0,N
1365930770881,18,Sunday,23.13016,113.32511,0,N
1365930779653,18,Sunday,23.1301,113.32537,0,N
1365930788425,18,Sunday,23.13006,113.3257,0,N
1365930797197,18,Sunday,23.13004,113.32637,0,N
1365930805969,18,Sunday,23.13004,113.32688,0,N
1365930814741,18,Sunday,23.1298,113.32687,0,E
1365930823513,18,Sunday,23.12862,113.32682,0,E
1365930832285,18,Sunday,23.1287,113.32608,0,S
1365930841057,18,Sunday,23.12881,113.32527,0,S
1365930849829,18,Sunday,23.12883,113.32499,0,S
1365930858601,18,Sunday,23.12881,113.32456,0,S
1365930867373,18,Sunday,23.1289,113.32426,0,S
1365930876145,18,Sunday,23.12927,113.32318,0,S
1365930884917,18,Sunday,23.1293,113.32305,0,S
1365930893689,18,Sunday,23.12931,113.32282,0,S
1365930902461,18,Sunday,23.12932,113.32235,0,S
1365930911233,18,Sunday,23.12934,113.32154,0,S
1365930920005,18,Sunday,23.1294,113.32154,0,E
1365930928777,18,Sunday,23.13052,113.3216,0,E
1365930937549,18,Sunday,23.13064,113.32151,0,SW
1365930946321,18,Sunday,23.13116,113.32154,0,E
1365930955093,18,Sunday,23.13249,113.3216,0,E
1365930963865,18,Sunday,23.1335,113.32168,0,E
1365930972637,18,Sunday,23.13357,113.32172,0,NE
1365930981409,18,Sunday,23.13367,113.32197,0,N
1365930990181,18,Sunday,23.13356,113.32359,0,N
1365930998953,18,Sunday,23.1335,113.325,0,N
1365931007737,18,Sunday,23.13182846,113.3242513,1,SE
1365931253843,18,Sunday,23.13137,113.3235,0,SE
1365931499949,18,Sunday,23.1311,113.32349,0,E
1365931746055,18,Sunday,23.13106,113.32447,0,N
1365931992161,18,Sunday,23.13104,113.32488,0,N
1365932238267,18,Sunday,23.13101,113.32575,0,N
1365932484373,18,Sunday,23.13101,113.32582,0,N
1365932730479,18,Sunday,23.13104,113.32582,0,E
1365932976592,18,Sunday,23.13166262,113.32520222,1,SW
1365932993675,18,Sunday,23.11975,113.35887,0,N
1365933010758,18,Sunday,23.11966,113.35838,0,S
1365933027841,18,Sunday,23.11965,113.35782,0,S
1365933044924,18,Sunday,23.11972,113.35715,0,S
1365933062007,18,Sunday,23.11984,113.35586,0,S
1365933079090,18,Sunday,23.11982,113.35525,0,S
1365933096173,18,Sunday,23.11981,113.35402,0,S
1365933113256,18,Sunday,23.11989,113.35356,0,S
1365933130339,18,Sunday,23.11993,113.35326,0,S
1365933147422,18,Sunday,23.11991,113.35295,0,S
1365933164505,18,Sunday,23.11989,113.3527,0,S
1365933181588,18,Sunday,23.12027,113.35267,0,W
1365933198671,18,Sunday,23.12079,113.35263,0,W
1365933215754,18,Sunday,23.12165,113.35258,0,W
1365933232837,18,Sunday,23.12164,113.35237,0,S
1365933249920,18,Sunday,23.12249,113.35232,0,W
1365933267003,18,Sunday,23.12384,113.35224,0,W
1365933284086,18,Sunday,23.124,113.35225,0,E
1365933301169,18,Sunday,23.12415,113.35229,0,E
1365933318252,18,Sunday,23.12433,113.3524,0,NE
1365933335335,18,Sunday,23.12459,113.35266,0,NE
1365933352418,18,Sunday,23.12472,113.35279,0,NE
1365933369501,18,Sunday,23.12485,113.35286,0,NE
1365933386584,18,Sunday,23.12504,113.3529,0,E
1365933403667,18,Sunday,23.12524,113.35288,0,W
1365933420750,18,Sunday,23.12535,113.35284,0,W
1365933437833,18,Sunday,23.12547,113.35275,0,SW
1365933454916,18,Sunday,23.1256,113.35259,0,SW
1365933471999,18,Sunday,23.12568,113.35239,0,S
1365933489082,18,Sunday,23.12569,113.35214,0,S
1365933506165,18,Sunday,23.12563,113.35191,0,S
1365933523248,18,Sunday,23.12559,113.35179,0,S
1365933540331,18,Sunday,23.12556,113.35156,0,S
1365933557414,18,Sunday,23.12557,113.35102,0,S
1365933574497,18,Sunday,23.12595,113.34884,0,S
1365933591580,18,Sunday,23.12595,113.34853,0,S
1365933608663,19,Sunday,23.1259,113.34818,0,S
1365933625746,19,Sunday,23.12596,113.34781,0,S
1365933642829,19,Sunday,23.12604,113.34721,0,S
1365933659912,19,Sunday,23.12613,113.34643,0,S
1365933676995,19,Sunday,23.12615,113.34625,0,S
1365933694078,19,Sunday,23.1261,113.34612,0,S
1365933711161,19,Sunday,23.12625,113.34389,0,S
1365933728244,19,Sunday,23.12632,113.34302,0,S
1365933745327,19,Sunday,23.1265,113.34053,0,S
1365933762410,19,Sunday,23.12656,113.34043,0,SW
1365933779493,19,Sunday,23.12662,113.33947,0,S
1365933796576,19,Sunday,23.12673,113.33795,0,S
1365933813659,19,Sunday,23.12667,113.33774,0,S
1365933830742,19,Sunday,23.12671,113.33725,0,S
1365933847825,19,Sunday,23.12678,113.33611,0,S
1365933864908,19,Sunday,23.12693,113.33404,0,S
1365933881991,19,Sunday,23.12703,113.33236,0,S
1365933899074,19,Sunday,23.1273,113.32755,0,S
1365933916157,19,Sunday,23.12751,113.32494,0,S
1365933933240,19,Sunday,23.12771,113.32184,0,S
1365933950323,19,Sunday,23.12781,113.32164,0,SW
1365933967406,19,Sunday,23.12785,113.3216,0,SW
1365933984489,19,Sunday,23.12793,113.32153,0,SW
1365934001572,19,Sunday,23.12819,113.3214,0,SW
1365934018655,19,Sunday,23.12857,113.32141,0,E
1365934035738,19,Sunday,23.12888,113.32142,0,E
1365934052821,19,Sunday,23.1311,113.32153,0,E
1365934069904,19,Sunday,23.13116,113.32154,0,E
1365934086987,19,Sunday,23.13116,113.32163,0,N
1365934104070,19,Sunday,23.13106,113.32447,0,N
1365934121153,19,Sunday,23.13101,113.32575,0,N
1365934138236,19,Sunday,23.13101,113.32582,0,N
1365934155319,19,Sunday,23.13104,113.32582,0,E
1365934172402,19,Sunday,23.13165,113.32584,0,E
1365934189527,19,Sunday,23.12061624,113.35856424,1,N
1365934292988,19,Sunday,23.12204,113.35917,0,NE
1365934396449,19,Sunday,23.12214,113.35919,0,E
1365934499910,19,Sunday,23.1222,113.35918,0,W
1365934603371,19,Sunday,23.12235,113.35917,0,W
1365934706832,19,Sunday,23.12276,113.35924,0,E
1365934810293,19,Sunday,23.12313,113.35931,0,E
1365934913754,19,Sunday,23.12367,113.35942,0,E
1365935017215,19,Sunday,23.12357,113.35996,0,N
1365935120676,19,Sunday,23.12345,113.36064,0,N
1365935224137,19,Sunday,23.12301,113.3608,0,W
1365935327598,19,Sunday,23.12167,113.36139,0,NW
1365935431059,19,Sunday,23.12149,113.36145,0,W
1365935534520,19,Sunday,23.12032,113.36006,0,SE
1365935637981,19,Sunday,23.11996,113.35947,0,SE
1365935741442,19,Sunday,23.11988,113.35927,0,S
1365935844903,19,Sunday,23.11975,113.35887,0,S
1365935948370,19,Sunday,23.12197453,113.35935467,1,E
1365935993192,19,Sunday,23.12214,113.35919,0,SW
1365936038014,19,Sunday,23.1222,113.35918,0,W
1365936082836,19,Sunday,23.12235,113.35917,0,W
1365936127658,19,Sunday,23.12276,113.35924,0,E
1365936172480,19,Sunday,23.12313,113.35931,0,E
1365936217302,19,Sunday,23.12367,113.35942,0,E
1365936262124,19,Sunday,23.12357,113.35996,0,N
1365936306946,19,Sunday,23.12336,113.36105,0,N
1365936351768,19,Sunday,23.12315,113.36202,0,N
1365936396590,19,Sunday,23.12294,113.3627,0,N
1365936441412,19,Sunday,23.1224,113.36454,0,N
1365936486234,19,Sunday,23.1224,113.36478,0,N
1365936531056,19,Sunday,23.12227,113.36519,0,N
1365936575878,19,Sunday,23.12179,113.36673,0,N
1365936620700,19,Sunday,23.12134,113.36837,0,N
1365936665522,19,Sunday,23.12071,113.37079,0,N
1365936710344,19,Sunday,23.12031,113.37245,0,N
1365936755166,19,Sunday,23.11981,113.37459,0,N
1365936799988,19,Sunday,23.11974,113.37489,0,N
1365936844810,19,Sunday,23.11961,113.37523,0,N
1365936889632,19,Sunday,23.11945,113.37554,0,NW
1365936934454,19,Sunday,23.11937,113.37565,0,NW
1365936979276,19,Sunday,23.11924,113.37579,0,NW
1365937024098,19,Sunday,23.11908,113.37587,0,NW
1365937068920,19,Sunday,23.11893,113.37588,0,W
1365937113742,19,Sunday,23.11877,113.37583,0,E
1365937158564,19,Sunday,23.11865,113.37574,0,SE
1365937203386,20,Sunday,23.11859,113.37563,0,SE
1365937248208,20,Sunday,23.11856,113.37552,0,S
1365937293030,20,Sunday,23.11856,113.37539,0,S
1365937337852,20,Sunday,23.11859,113.3753,0,S
1365937382674,20,Sunday,23.11866,113.37517,0,SW
1365937427496,20,Sunday,23.11879,113.37506,0,SW
1365937472318,20,Sunday,23.11897,113.37498,0,SW
1365937517140,20,Sunday,23.11933,113.37493,0,W
1365937561962,20,Sunday,23.11957,113.37487,0,W
1365937606784,20,Sunday,23.12012,113.37493,0,E
1365937651606,20,Sunday,23.1207,113.37497,0,E
1365937696428,20,Sunday,23.12116,113.37501,0,E
1365937741250,20,Sunday,23.1214,113.37518,0,NE
1365937786072,20,Sunday,23.12151,113.37527,0,NE
1365937830894,20,Sunday,23.12157,113.37536,0,NE
1365937875716,20,Sunday,23.1216,113.3755,0,N
1365937920538,20,Sunday,23.12158,113.37562,0,N
1365937965360,20,Sunday,23.12152,113.37574,0,NW
1365938010182,20,Sunday,23.12143,113.37582,0,NW
1365938055004,20,Sunday,23.12131,113.37588,0,NW
1365938099826,20,Sunday,23.1212,113.37592,0,W
1365938144648,20,Sunday,23.12085,113.37597,0,W
1365938189470,20,Sunday,23.12036,113.37598,0,W
1365938234292,20,Sunday,23.12017,113.37594,0,E
1365938279114,20,Sunday,23.12004,113.37589,0,E
1365938323936,20,Sunday,23.11996,113.37581,0,SE
1365938368758,20,Sunday,23.11986,113.37566,0,SE
1365938413580,20,Sunday,23.11983,113.37538,0,S
1365938458402,20,Sunday,23.11985,113.37499,0,S
1365938503224,20,Sunday,23.11991,113.37477,0,S
1365938548046,20,Sunday,23.12019,113.37356,0,S
1365938592868,20,Sunday,23.12076,113.37127,0,S
1365938637690,20,Sunday,23.12116,113.36965,0,S
1365938682512,20,Sunday,23.12145,113.36856,0,S
1365938727334,20,Sunday,23.12167,113.3678,0,S
1365938772156,20,Sunday,23.12176,113.3675,0,S
1365938816978,20,Sunday,23.12282,113.36814,0,NE
1365938861800,20,Sunday,23.1236,113.36861,0,NE
1365938906622,20,Sunday,23.12399,113.36888,0,NE
1365938951444,20,Sunday,23.12427,113.36909,0,NE
1365938996266,20,Sunday,23.12428,113.36862,0,S
1365939041155,20,Sunday,23.12407833,113.36861862,1,E
1365954074971,00,Monday,23.12407833,113.36861862,1,stat
