timestamp,hour_of_day,day_of_week,latitude,longitude,original-data,direction_of_movement
1364341193676,08,Wednesday,23.12765,113.41835,0,N
1364341196365,08,Wednesday,23.12759,113.41858,0,N
1364341199054,08,Wednesday,23.12725,113.41993,0,N
1364341201743,08,Wednesday,23.12692,113.42115,0,N
1364341204432,08,Wednesday,23.12691,113.42131,0,N
1364341207121,08,Wednesday,23.12687,113.42149,0,N
1364341209810,08,Wednesday,23.12677,113.42188,0,N
1364341212499,08,Wednesday,23.12677,113.42197,0,N
1364341215188,08,Wednesday,23.12677,113.42204,0,N
1364341217877,08,Wednesday,23.1267,113.42228,0,N
1364341220566,08,Wednesday,23.12577,113.42556,0,N
1364341223255,08,Wednesday,23.12493,113.42853,0,N
1364341225944,08,Wednesday,23.12406,113.43168,0,N
1364341228633,08,Wednesday,23.12346,113.43393,0,N
1364341231322,08,Wednesday,23.12289,113.43614,0,N
1364341234011,08,Wednesday,23.1227,113.43686,0,N
1364341236700,08,Wednesday,23.12264,113.43696,0,NW
1364341239389,08,Wednesday,23.12256,113.43714,0,NW
1364341242078,08,Wednesday,23.12213,113.43874,0,N
1364341244767,08,Wednesday,23.12206,113.43902,0,N
1364341247456,08,Wednesday,23.12213,113.43918,0,NE
1364341250145,08,Wednesday,23.12232,113.43965,0,N
1364341252834,08,Wednesday,23.12272,113.43974,0,E
1364341255523,08,Wednesday,23.12267,113.44009,0,N
1364341258212,08,Wednesday,23.12257,113.44049,0,N
1364341260901,08,Wednesday,23.12235,113.44055,0,W
1364341263590,08,Wednesday,23.12223,113.44064,0,NW
1364341266279,08,Wednesday,23.12215,113.44074,0,NW
1364341268968,08,Wednesday,23.12209,113.44093,0,N
1364341271657,08,Wednesday,23.12195,113.44146,0,N
1364341274346,08,Wednesday,23.12158,113.44288,0,N
1364341277057,08,Wednesday,23.12215994,113.44306096,1,E
1364341282317,08,Wednesday,23.11664,113.46163,0,N
1364341287577,08,Wednesday,23.11708,113.45976,0,S
1364341292837,08,Wednesday,23.11753,113.45789,0,S
1364341298097,08,Wednesday,23.11806,113.45576,0,S
1364341303357,08,Wednesday,23.11865,113.45348,0,S
1364341308617,08,Wednesday,23.11908,113.45166,0,S
1364341313877,08,Wednesday,23.11942,113.45026,0,S
1364341319137,08,Wednesday,23.12035,113.44642,0,S
1364341324397,08,Wednesday,23.1213,113.44302,0,S
1364341329657,08,Wednesday,23.12143,113.44249,0,S
1364341334917,08,Wednesday,23.1215,113.44238,0,SW
1364341340177,08,Wednesday,23.12159,113.44217,0,SW
1364341345437,08,Wednesday,23.12232,113.43965,0,S
1364341350697,08,Wednesday,23.12272,113.43974,0,E
1364341355957,08,Wednesday,23.12267,113.44009,0,N
1364341361217,08,Wednesday,23.12257,113.44049,0,N
1364341366477,08,Wednesday,23.12235,113.44055,0,W
1364341371737,08,Wednesday,23.12223,113.44064,0,NW
1364341376997,08,Wednesday,23.12215,113.44074,0,NW
1364341382257,08,Wednesday,23.12209,113.44093,0,N
1364341387517,08,Wednesday,23.12195,113.44146,0,N
1364341392777,08,Wednesday,23.12158,113.44288,0,N
1364341398059,08,Wednesday,23.11755836,113.46187323,1,N
1364341404323,08,Wednesday,23.11692,113.48165,0,N
1364341410587,08,Wednesday,23.11495,113.48167,0,W
1364341416851,08,Wednesday,23.11409,113.48168,0,W
1364341423115,08,Wednesday,23.1141,113.48152,0,S
1364341429379,08,Wednesday,23.11417,113.48076,0,S
1364341435643,08,Wednesday,23.11432,113.47915,0,S
1364341441907,08,Wednesday,23.11457,113.47638,0,S
1364341448171,08,Wednesday,23.11472,113.47443,0,S
1364341454435,08,Wednesday,23.11481,113.47324,0,S
1364341460699,08,Wednesday,23.11492,113.47211,0,S
1364341466963,08,Wednesday,23.11493,113.47197,0,S
1364341473227,08,Wednesday,23.1149,113.47179,0,S
1364341479491,08,Wednesday,23.11495,113.4713,0,S
1364341485755,08,Wednesday,23.11524,113.46875,0,S
1364341492019,08,Wednesday,23.11551,113.46689,0,S
1364341498283,08,Wednesday,23.11598,113.46468,0,S
1364341504547,08,Wednesday,23.11658,113.46191,0,S
1364341510811,08,Wednesday,23.11664,113.46163,0,S
1364341517080,08,Wednesday,23.1169199,113.48118383,1,N
1364341518302,08,Wednesday,23.11692,113.48165,0,N
1364341519524,08,Wednesday,23.11495,113.48167,0,W
1364341520746,08,Wednesday,23.11409,113.48168,0,W
1364341521968,08,Wednesday,23.1141,113.48152,0,S
1364341523190,08,Wednesday,23.11417,113.48076,0,S
1364341524412,08,Wednesday,23.11432,113.47915,0,S
1364341525634,08,Wednesday,23.11457,113.47638,0,S
1364341526856,08,Wednesday,23.11472,113.47443,0,S
1364341528078,08,Wednesday,23.11481,113.47324,0,S
1364341529300,08,Wednesday,23.11492,113.47211,0,S
1364341530522,08,Wednesday,23.11493,113.47197,0,S
1364341531744,08,Wednesday,23.1149,113.47179,0,S
1364341532966,08,Wednesday,23.11495,113.4713,0,S
1364341534188,08,Wednesday,23.11524,113.46875,0,S
1364341535410,08,Wednesday,23.11551,113.46689,0,S
1364341536632,08,Wednesday,23.11598,113.46468,0,S
1364341537854,08,Wednesday,23.11658,113.46191,0,S
1364341539076,08,Wednesday,23.11708,113.45976,0,S
1364341540298,08,Wednesday,23.11791,113.45635,0,S
1364341541520,08,Wednesday,23.11883,113.45273,0,S
1364341542742,08,Wednesday,23.11942,113.45026,0,S
1364341543964,08,Wednesday,23.12035,113.44642,0,S
1364341545186,08,Wednesday,23.1213,113.44302,0,S
1364341546408,08,Wednesday,23.12143,113.44249,0,S
1364341547630,08,Wednesday,23.1215,113.44238,0,SW
1364341548852,08,Wednesday,23.12159,113.44217,0,SW
1364341550074,08,Wednesday,23.1221,113.4404,0,S
1364341551296,08,Wednesday,23.12201,113.44029,0,SE
1364341552518,08,Wednesday,23.12195,113.44025,0,SE
1364341553740,08,Wednesday,23.12185,113.44023,0,E
1364341554962,08,Wednesday,23.12175,113.44029,0,NW
1364341556184,08,Wednesday,23.12137,113.44206,0,N
1364341557406,08,Wednesday,23.12133,113.44242,0,N
1364341558628,08,Wednesday,23.12119,113.44301,0,N
1364341559850,08,Wednesday,23.12025,113.44639,0,N
1364341561072,08,Wednesday,23.11949,113.44952,0,N
1364341562294,08,Wednesday,23.119,113.45146,0,N
1364341563516,08,Wednesday,23.11876,113.45238,0,N
1364341564738,08,Wednesday,23.11844,113.45365,0,N
1364341565960,08,Wednesday,23.1182,113.45457,0,N
1364341567182,08,Wednesday,23.1174,113.45794,0,N
1364341568404,08,Wednesday,23.11674,113.46068,0,N
1364341569626,08,Wednesday,23.11648,113.46187,0,N
1364341570848,08,Wednesday,23.11589,113.46468,0,N
1364341572070,08,Wednesday,23.11543,113.46687,0,N
1364341573292,08,Wednesday,23.11516,113.46874,0,N
1364341574514,08,Wednesday,23.11487,113.47129,0,N
1364341575736,08,Wednesday,23.11467,113.4732,0,N
1364341576958,08,Wednesday,23.11459,113.47428,0,N
1364341578180,08,Wednesday,23.11392,113.4815,0,N
1364341579402,08,Wednesday,23.11382,113.48245,0,N
1364341580624,08,Wednesday,23.1138,113.48291,0,N
1364341581846,08,Wednesday,23.1138,113.48322,0,N
1364341583068,08,Wednesday,23.11383,113.48358,0,N
1364341584290,08,Wednesday,23.11392,113.4842,0,N
1364341585512,08,Wednesday,23.11399,113.48462,0,N
1364341586734,08,Wednesday,23.11452,113.48678,0,N
1364341587956,08,Wednesday,23.11489,113.48835,0,N
1364341589178,08,Wednesday,23.11523,113.49013,0,N
1364341590400,08,Wednesday,23.11533,113.49108,0,N
1364341591622,08,Wednesday,23.11536,113.49206,0,N
1364341592844,08,Wednesday,23.1153,113.49311,0,N
1364341594066,08,Wednesday,23.11519,113.49403,0,N
1364341595288,08,Wednesday,23.11481,113.49679,0,N
1364341596510,08,Wednesday,23.11477,113.49737,0,N
1364341597732,08,Wednesday,23.11478,113.4979,0,N
1364341598954,08,Wednesday,23.11473,113.49855,0,N
1364341600176,08,Wednesday,23.11463,113.4994,0,N
1364341601398,08,Wednesday,23.11446,113.50042,0,N
1364341602620,08,Wednesday,23.11441,113.50083,0,N
1364341603842,08,Wednesday,23.11444,113.50112,0,N
1364341605064,08,Wednesday,23.11452,113.50131,0,NE
1364341606286,08,Wednesday,23.11465,113.5015,0,NE
1364341607508,08,Wednesday,23.1148,113.50163,0,NE
1364341608730,08,Wednesday,23.1149,113.50169,0,NE
1364341609952,08,Wednesday,23.1151,113.50176,0,E
1364341611174,08,Wednesday,23.1152,113.50177,0,E
1364341612396,08,Wednesday,23.11538,113.50175,0,W
1364341613618,08,Wednesday,23.11556,113.50169,0,W
1364341614840,08,Wednesday,23.11573,113.50159,0,SW
1364341616062,08,Wednesday,23.11587,113.50147,0,SW
1364341617284,08,Wednesday,23.11618,113.50107,0,SW
1364341618506,08,Wednesday,23.11638,113.50084,0,SW
1364341619728,08,Wednesday,23.11658,113.50069,0,SW
1364341620950,08,Wednesday,23.11683,113.50061,0,W
1364341622172,08,Wednesday,23.11707,113.50061,0,E
1364341623394,08,Wednesday,23.11731,113.50068,0,E
1364341624616,08,Wednesday,23.11742,113.50074,0,NE
1364341625838,08,Wednesday,23.11773,113.50092,0,NE
1364341627060,08,Wednesday,23.11778,113.50098,0,NE
1364341628282,08,Wednesday,23.11792,113.50117,0,NE
1364341629504,08,Wednesday,23.11809,113.50146,0,NE
1364341630726,08,Wednesday,23.1182,113.50167,0,NE
1364341631948,08,Wednesday,23.11815,113.50169,0,W
1364341633170,08,Wednesday,23.11778,113.50202,0,NW
1364341634392,08,Wednesday,23.11777,113.50203,0,NW
1364341635614,08,Wednesday,23.11777,113.50208,0,N
1364341636836,08,Wednesday,23.11788,113.50252,0,N
1364341638093,08,Wednesday,23.11812706,113.50251409,1,W
1364341639580,08,Wednesday,23.10595,113.5088,0,NW
1364341641067,08,Wednesday,23.10638,113.509,0,NE
1364341642554,08,Wednesday,23.10659,113.50913,0,NE
1364341644041,08,Wednesday,23.10681,113.50932,0,NE
1364341645528,08,Wednesday,23.10701,113.50956,0,NE
1364341647015,08,Wednesday,23.10727,113.50999,0,NE
1364341648502,08,Wednesday,23.10744,113.51033,0,NE
1364341649989,08,Wednesday,23.10749,113.51049,0,N
1364341651476,08,Wednesday,23.10766,113.51104,0,N
1364341652963,08,Wednesday,23.10778,113.5116,0,N
1364341654450,08,Wednesday,23.10783,113.51195,0,N
1364341655937,08,Wednesday,23.10778,113.51208,0,N
1364341657424,08,Wednesday,23.10776,113.51221,0,N
1364341658911,08,Wednesday,23.10778,113.51232,0,N
1364341660398,08,Wednesday,23.10772,113.51246,0,NW
1364341661885,08,Wednesday,23.10775,113.51246,0,E
1364341663372,08,Wednesday,23.10791,113.51251,0,E
1364341664859,08,Wednesday,23.10807,113.51255,0,E
1364341666346,08,Wednesday,23.10814,113.51255,0,E
1364341667833,08,Wednesday,23.10833,113.51248,0,W
1364341669320,08,Wednesday,23.10869,113.51232,0,SW
1364341670807,08,Wednesday,23.1088,113.51231,0,W
1364341672294,08,Wednesday,23.10885,113.51235,0,NE
1364341673781,08,Wednesday,23.109,113.51265,0,NE
1364341675268,08,Wednesday,23.10898,113.51322,0,N
