timestamp,hour_of_day,day_of_week,latitude,longitude,original-data,direction_of_movement
1366970711314,19,Friday,23.08255,113.50973,0,S
1366970711892,19,Friday,23.08286,113.50689,0,S
1366970712470,19,Friday,23.08303,113.50556,0,S
1366970713048,19,Friday,23.08315,113.5045,0,S
1366970713626,19,Friday,23.08319,113.50402,0,S
1366970714204,19,Friday,23.08317,113.50264,0,S
1366970714782,19,Friday,23.0831,113.50196,0,S
1366970715360,19,Friday,23.08301,113.50131,0,S
1366970715938,19,Friday,23.08297,113.50071,0,S
1366970716516,19,Friday,23.08297,113.50039,0,S
1366970717094,19,Friday,23.08303,113.49975,0,S
1366970717672,19,Friday,23.08312,113.49919,0,S
1366970718250,19,Friday,23.08325,113.49869,0,S
1366970718828,19,Friday,23.08333,113.49845,0,S
1366970719406,19,Friday,23.08352,113.49804,0,SW
1366970719984,19,Friday,23.08385,113.49745,0,SW
1366970720562,19,Friday,23.08439,113.49668,0,SW
1366970721140,19,Friday,23.0845,113.49653,0,SW
1366970721718,19,Friday,23.08567,113.49516,0,SW
1366970722296,19,Friday,23.08581,113.49497,0,SW
1366970722874,19,Friday,23.08605,113.49454,0,SW
1366970723452,19,Friday,23.08653,113.49347,0,SW
1366970724030,19,Friday,23.08658,113.49334,0,S
1366970724608,19,Friday,23.08674,113.49255,0,S
1366970725186,19,Friday,23.08716,113.49019,0,S
1366970725764,19,Friday,23.08754,113.48841,0,S
1366970726342,19,Friday,23.08772,113.4877,0,S
1366970726920,19,Friday,23.08782,113.4874,0,S
1366970727498,19,Friday,23.0879,113.48715,0,S
1366970728076,19,Friday,23.08812,113.48665,0,SW
1366970728654,19,Friday,23.08845,113.48609,0,SW
1366970729232,19,Friday,23.08898,113.48544,0,SW
1366970729810,19,Friday,23.08941,113.485,0,SW
1366970730388,19,Friday,23.08998,113.48446,0,SW
1366970730966,19,Friday,23.09143,113.48315,0,SW
1366970731544,19,Friday,23.09193,113.48265,0,SW
1366970732122,19,Friday,23.09227,113.48227,0,SW
1366970732700,19,Friday,23.09241,113.4821,0,SW
1366970733278,19,Friday,23.09258,113.48177,0,SW
1366970733856,19,Friday,23.09307,113.48056,0,S
1366970734434,19,Friday,23.09335,113.4796,0,S
1366970735012,19,Friday,23.09405,113.47686,0,S
1366970735590,19,Friday,23.09478,113.47408,0,S
1366970736168,19,Friday,23.09502,113.47329,0,S
1366970736746,19,Friday,23.09519,113.47279,0,S
1366970737324,19,Friday,23.09538,113.47226,0,S
1366970737902,19,Friday,23.09593,113.47099,0,SW
1366970738480,19,Friday,23.09618,113.47045,0,SW
1366970739058,19,Friday,23.09703,113.46878,0,SW
1366970739636,19,Friday,23.09772,113.46747,0,SW
1366970740214,19,Friday,23.09788,113.46715,0,SW
1366970740792,19,Friday,23.09794,113.46716,0,E
1366970741370,19,Friday,23.09965,113.46741,0,E
1366970741948,19,Friday,23.10037,113.46764,0,E
1366970742526,19,Friday,23.10107,113.46792,0,E
1366970743104,19,Friday,23.10378,113.46904,0,E
1366970743682,19,Friday,23.10583,113.46986,0,E
1366970744260,19,Friday,23.107,113.47032,0,E
1366970744838,19,Friday,23.10739,113.47043,0,E
1366970745416,19,Friday,23.10838,113.47059,0,E
1366970745994,19,Friday,23.10989,113.47075,0,E
1366970746572,19,Friday,23.11076,113.47084,0,E
1366970747150,19,Friday,23.11189,113.47097,0,E
1366970747728,19,Friday,23.11323,113.47112,0,E
1366970748306,19,Friday,23.11336,113.47108,0,W
1366970748884,19,Friday,23.11496,113.47117,0,E
1366970749462,19,Friday,23.11593,113.47122,0,E
1366970750040,19,Friday,23.11741,113.47126,0,E
1366970750618,19,Friday,23.11903,113.47128,0,E
1366970751196,19,Friday,23.11901,113.47113,0,S
1366970751774,19,Friday,23.11891,113.47087,0,S
1366970752352,19,Friday,23.11885,113.47064,0,S
1366970752930,19,Friday,23.11878,113.46928,0,S
1366970753508,19,Friday,23.11877,113.46907,0,S
1366970754086,19,Friday,23.11864,113.46907,0,W
1366970754664,19,Friday,23.11857,113.46907,0,W
1366970755242,19,Friday,23.11849,113.4691,0,W
1366970755820,19,Friday,23.11831,113.46913,0,W
1366970756434,19,Friday,23.11739497,113.46949605,1,W
