timestamp,hour_of_day,day_of_week,latitude,longitude,original-data,direction_of_movement
1365338390596,21,Sunday,23.0823,113.51525,0,W
1365338395003,21,Sunday,23.08224,113.51491,0,S
1365338399410,21,Sunday,23.08217,113.51385,0,S
1365338403817,21,Sunday,23.0822,113.51301,0,S
1365338408224,21,Sunday,23.08231,113.51199,0,S
1365338412631,21,Sunday,23.08245,113.51065,0,S
1365338417038,21,Sunday,23.08255,113.50973,0,S
1365338421445,21,Sunday,23.08286,113.50689,0,S
1365338425852,21,Sunday,23.08303,113.50556,0,S
1365338430259,21,Sunday,23.08309,113.50503,0,S
1365338434666,21,Sunday,23.08317,113.50427,0,S
1365338439073,21,Sunday,23.08318,113.5041,0,S
1365338443480,21,Sunday,23.08319,113.50402,0,S
1365338447887,21,Sunday,23.08486,113.50372,0,W
1365338452294,21,Sunday,23.08577,113.50356,0,W
1365338456711,21,Sunday,23.08550097,113.50176071,1,S
1365338461929,21,Sunday,23.08319,113.50402,0,NW
1365338467147,21,Sunday,23.08319,113.50399,0,S
1365338472365,21,Sunday,23.08319,113.50307,0,S
1365338477583,21,Sunday,23.08315,113.50237,0,S
1365338482801,21,Sunday,23.08301,113.50131,0,S
1365338488019,21,Sunday,23.08297,113.5004,0,S
1365338493237,21,Sunday,23.08299,113.50003,0,S
1365338498455,21,Sunday,23.08307,113.4995,0,S
1365338503673,21,Sunday,23.08318,113.49894,0,S
1365338508891,21,Sunday,23.08331,113.4985,0,S
1365338514109,21,Sunday,23.08357,113.49794,0,SW
1365338519327,21,Sunday,23.08384,113.49745,0,SW
1365338524545,21,Sunday,23.08418,113.49696,0,SW
1365338529763,21,Sunday,23.08448,113.49656,0,SW
1365338534981,21,Sunday,23.08485,113.49613,0,SW
1365338540199,21,Sunday,23.08567,113.49516,0,SW
1365338545417,21,Sunday,23.08595,113.49474,0,SW
1365338550635,21,Sunday,23.08615,113.49429,0,SW
1365338555853,21,Sunday,23.08654,113.49343,0,SW
1365338561071,21,Sunday,23.0866,113.49327,0,S
1365338566289,21,Sunday,23.08683,113.49203,0,S
1365338571507,21,Sunday,23.087,113.49105,0,S
1365338576732,21,Sunday,23.08713416,113.49108232,1,E
1365338581586,21,Sunday,23.087,113.49105,0,E
1365338586440,21,Sunday,23.08728,113.48968,0,S
1365338591294,21,Sunday,23.08763,113.48804,0,S
1365338596148,21,Sunday,23.08788,113.48723,0,S
1365338601002,21,Sunday,23.088,113.48689,0,S
1365338605856,21,Sunday,23.08825,113.48639,0,SW
1365338610710,21,Sunday,23.08845,113.48609,0,SW
1365338615564,21,Sunday,23.08869,113.48577,0,SW
1365338620418,21,Sunday,23.0892,113.4852,0,SW
1365338625272,21,Sunday,23.09035,113.48412,0,SW
1365338630126,21,Sunday,23.09138,113.4832,0,SW
1365338634980,21,Sunday,23.09182,113.48276,0,SW
1365338639834,21,Sunday,23.09216,113.4824,0,SW
1365338644688,21,Sunday,23.09239,113.48213,0,SW
1365338649542,21,Sunday,23.09257,113.4818,0,SW
1365338654396,21,Sunday,23.09287,113.48108,0,SW
1365338659250,21,Sunday,23.09315,113.48031,0,S
1365338664104,21,Sunday,23.0935,113.47902,0,S
1365338668958,21,Sunday,23.09378,113.47794,0,S
1365338673812,21,Sunday,23.09405,113.47686,0,S
1365338678666,21,Sunday,23.09423,113.47695,0,NE
1365338683520,21,Sunday,23.09428,113.47748,0,N
1365338688374,21,Sunday,23.09447,113.47747,0,W
1365338693228,21,Sunday,23.09466,113.47746,0,W
1365338698098,21,Sunday,23.09465226,113.47718631,1,S
1365338706980,21,Sunday,23.10012,113.46254,0,S
1365338715862,21,Sunday,23.09832,113.46612,0,NW
1365338724744,21,Sunday,23.09741,113.46789,0,NW
1365338733626,21,Sunday,23.09626,113.47009,0,NW
1365338742508,21,Sunday,23.09586,113.47094,0,NW
1365338751390,21,Sunday,23.09529,113.47226,0,NW
1365338760272,21,Sunday,23.09491,113.47335,0,N
1365338769154,21,Sunday,23.09454,113.47464,0,N
1365338778036,21,Sunday,23.09529,113.47486,0,E
1365338786918,21,Sunday,23.09503,113.47593,0,N
1365338795800,21,Sunday,23.09471,113.47623,0,NW
1365338804682,21,Sunday,23.09454,113.47643,0,NW
1365338813564,21,Sunday,23.09435,113.47671,0,NW
1365338822446,21,Sunday,23.09423,113.47695,0,NW
1365338831328,21,Sunday,23.09428,113.47748,0,N
1365338840210,21,Sunday,23.09466,113.47746,0,W
1365338849095,21,Sunday,23.10004917,113.4625008,1,S
1365338853727,21,Sunday,23.10136,113.45999,0,SW
1365338858359,21,Sunday,23.10095,113.45992,0,E
1365338862991,21,Sunday,23.10096,113.45986,0,S
1365338867623,21,Sunday,23.10112,113.45907,0,S
1365338872255,21,Sunday,23.10126,113.45809,0,S
1365338876887,21,Sunday,23.10135,113.4571,0,S
1365338881519,21,Sunday,23.10141,113.45625,0,S
1365338886151,21,Sunday,23.10145,113.45574,0,S
1365338890783,21,Sunday,23.10136,113.45577,0,W
1365338895415,21,Sunday,23.10127,113.45703,0,N
1365338900047,21,Sunday,23.10118,113.45807,0,N
1365338904679,21,Sunday,23.10104,113.45905,0,N
1365338909311,21,Sunday,23.10072,113.46074,0,N
1365338913943,21,Sunday,23.10056,113.4614,0,N
1365338918575,21,Sunday,23.10051,113.46158,0,N
1365338923207,21,Sunday,23.10037,113.46199,0,N
1365338927839,21,Sunday,23.10015,113.46246,0,NW
1365338932471,21,Sunday,23.10012,113.46254,0,N
1365338937113,21,Sunday,23.1013946,113.45973156,1,SW
1365338944840,21,Sunday,23.10095,113.45992,0,NW
1365338952567,21,Sunday,23.10096,113.45986,0,S
1365338960294,21,Sunday,23.10112,113.45907,0,S
1365338968021,21,Sunday,23.10126,113.45809,0,S
1365338975748,21,Sunday,23.10135,113.4571,0,S
1365338983475,21,Sunday,23.10141,113.45625,0,S
1365338991202,21,Sunday,23.10145,113.45568,0,S
1365338998929,21,Sunday,23.10149,113.45498,0,S
1365339006656,21,Sunday,23.10149,113.45457,0,S
1365339014383,21,Sunday,23.10147,113.45373,0,S
1365339022110,21,Sunday,23.10144,113.45335,0,S
1365339029837,21,Sunday,23.10135,113.45192,0,S
1365339037564,21,Sunday,23.10129,113.45112,0,S
1365339045291,21,Sunday,23.10112,113.45026,0,S
1365339053018,21,Sunday,23.10097,113.44974,0,S
1365339060745,21,Sunday,23.10052,113.44808,0,S
1365339068472,21,Sunday,23.10023,113.447,0,S
1365339076199,21,Sunday,23.10016,113.44648,0,S
1365339083926,21,Sunday,23.10016,113.44586,0,S
1365339091653,21,Sunday,23.1002,113.44518,0,S
1365339099380,21,Sunday,23.1003,113.44406,0,S
1365339107107,21,Sunday,23.10037,113.44281,0,S
1365339114834,21,Sunday,23.10045,113.44272,0,SW
1365339122561,21,Sunday,23.10055,113.44265,0,SW
1365339130288,21,Sunday,23.10066,113.44262,0,W
1365339138015,21,Sunday,23.1008,113.44262,0,E
1365339145742,21,Sunday,23.10092,113.44264,0,E
1365339153469,21,Sunday,23.101,113.44267,0,E
1365339161196,21,Sunday,23.10121,113.44304,0,NE
1365339168923,21,Sunday,23.10227,113.44251,0,SW
1365339176650,21,Sunday,23.10251,113.44239,0,SW
1365339184377,21,Sunday,23.10266,113.44237,0,W
1365339192104,21,Sunday,23.10284,113.44244,0,E
1365339199831,21,Sunday,23.10366,113.44293,0,NE
1365339207586,21,Sunday,23.10393216,113.44241007,1,SW
1365339234136,21,Sunday,23.10366,113.44293,0,NW
1365339260686,21,Sunday,23.10361,113.4429,0,SE
1365339287238,21,Sunday,23.10396479,113.44223062,1,SW
1365339608864,22,Sunday,23.10396479,113.44223062,1,stat
1365339610551,22,Sunday,23.10361,113.4429,0,NW
1365339612238,22,Sunday,23.10369,113.44295,0,NE
1365339613927,22,Sunday,23.10399399,113.44245939,1,SW
1365339626554,22,Sunday,23.10023,113.44351,0,W
1365339639181,22,Sunday,23.10005,113.44586,0,N
1365339651808,22,Sunday,23.10006,113.4465,0,N
1365339664435,22,Sunday,23.10012,113.44702,0,N
1365339677062,22,Sunday,23.10017,113.44724,0,N
1365339689689,22,Sunday,23.10041,113.44811,0,N
1365339702316,22,Sunday,23.10044,113.44817,0,NE
1365339714943,22,Sunday,23.10052,113.44814,0,W
1365339727570,22,Sunday,23.10124,113.4479,0,W
1365339740197,22,Sunday,23.10274,113.4474,0,W
1365339752824,22,Sunday,23.1038,113.447,0,W
1365339765451,22,Sunday,23.10455,113.44661,0,SW
1365339778078,22,Sunday,23.10464,113.44653,0,SW
1365339790705,22,Sunday,23.1051,113.44629,0,SW
1365339803332,22,Sunday,23.10524,113.44623,0,SW
1365339815959,22,Sunday,23.1054,113.44619,0,W
1365339828586,22,Sunday,23.10535,113.44595,0,S
1365339841213,22,Sunday,23.1053,113.44516,0,S
1365339853840,22,Sunday,23.10527,113.44482,0,S
1365339866467,22,Sunday,23.10521,113.44429,0,S
1365339879094,22,Sunday,23.10514,113.44405,0,S
1365339891721,22,Sunday,23.10511,113.44402,0,SE
1365339904348,22,Sunday,23.1045,113.44353,0,SE
1365339916994,22,Sunday,23.10008885,113.44350291,1,E
