timestamp,hour_of_day,day_of_week,latitude,longitude,original-data
1366889195987,20,Thursday,23.1032,113.41779,0
1366889211777,20,Thursday,23.10324,113.41777,0
1366889227567,20,Thursday,23.10332,113.41777,0
1366889243357,20,Thursday,23.10341,113.41778,0
1366889259147,20,Thursday,23.10344,113.4177,0
1366889274937,20,Thursday,23.10351,113.4175,0
1366889290727,20,Thursday,23.10387,113.41659,0
1366889306517,20,Thursday,23.10429,113.41541,0
1366889322307,20,Thursday,23.10505,113.41337,0
1366889338097,20,Thursday,23.10602,113.41085,0
1366889353887,20,Thursday,23.10822,113.40498,0
1366889369677,20,Thursday,23.109,113.40291,0
1366889385467,20,Thursday,23.11011,113.40006,0
1366889401257,20,Thursday,23.11042,113.39921,0
1366889417047,20,Thursday,23.11073,113.39846,0
1366889432837,20,Thursday,23.11083,113.39826,0
1366889448627,20,Thursday,23.11108,113.39792,0
1366889464417,20,Thursday,23.11125,113.39774,0
1366889480207,20,Thursday,23.11149,113.3975,0
1366889495997,20,Thursday,23.11194,113.39713,0
1366889511787,20,Thursday,23.11267,113.39646,0
1366889527577,20,Thursday,23.11307,113.39605,0
1366889543367,20,Thursday,23.11341,113.39563,0
1366889559157,20,Thursday,23.1136,113.39537,0
1366889574947,20,Thursday,23.11404,113.39469,0
1366889590737,20,Thursday,23.11436,113.39408,0
1366889606527,20,Thursday,23.11489,113.39273,0
1366889622317,20,Thursday,23.1157,113.39053,0
1366889638107,20,Thursday,23.11588,113.38997,0
1366889653897,20,Thursday,23.11612,113.38922,0
1366889669687,20,Thursday,23.1166,113.38798,0
1366889685477,20,Thursday,23.11723,113.38622,0
1366889701267,20,Thursday,23.11769,113.38434,0
1366889717131,20,Thursday,23.11816823,113.38472181,1
1366889748609,20,Thursday,23.11822,113.38451,0
1366889780087,20,Thursday,23.11769,113.38434,0
1366889811565,20,Thursday,23.11824,113.38193,0
1366889843043,20,Thursday,23.1186,113.38038,0
1366889874521,20,Thursday,23.11881,113.37948,0
1366889905999,20,Thursday,23.11915,113.37824,0
1366889937477,20,Thursday,23.11941,113.37714,0
1366889968955,20,Thursday,23.11948,113.37649,0
1366890000433,20,Thursday,23.11985,113.37499,0
1366890031911,20,Thursday,23.11997,113.37451,0
1366890063389,20,Thursday,23.12045,113.37249,0
1366890094867,20,Thursday,23.12116,113.36965,0
1366890126345,20,Thursday,23.12167,113.3678,0
1366890157823,20,Thursday,23.12176,113.3675,0
1366890189301,20,Thursday,23.12282,113.36814,0
1366890220779,20,Thursday,23.1236,113.36861,0
1366890252257,20,Thursday,23.12374,113.36871,0
1366890283735,20,Thursday,23.12373,113.36836,0
1366890315213,20,Thursday,23.12264,113.36771,0
1366890346707,20,Thursday,23.12300101,113.36700036,1
1366890358830,20,Thursday,23.12264,113.36771,0
1366890370953,20,Thursday,23.12373,113.36836,0
1366890383076,20,Thursday,23.12374,113.36871,0
1366890395199,20,Thursday,23.1241,113.36896,0
1366890407322,20,Thursday,23.12428,113.3691,0
1366890419445,20,Thursday,23.12442,113.36923,0
1366890431568,20,Thursday,23.12472,113.36973,0
1366890443691,20,Thursday,23.12509,113.37048,0
1366890455814,20,Thursday,23.12516,113.37069,0
1366890467937,20,Thursday,23.12523,113.37103,0
1366890480060,20,Thursday,23.12526,113.37126,0
1366890492183,20,Thursday,23.12526,113.37153,0
1366890504306,20,Thursday,23.12505,113.37252,0
1366890516429,20,Thursday,23.12488,113.37328,0
1366890528552,20,Thursday,23.12479,113.37368,0
1366890540675,20,Thursday,23.12469,113.37417,0
1366890552798,20,Thursday,23.12378,113.37417,0
1366890564921,20,Thursday,23.12322,113.37419,0
1366890577044,20,Thursday,23.12247,113.37421,0
1366890589167,20,Thursday,23.12212,113.37424,0
1366890601290,20,Thursday,23.12172,113.37429,0
1366890613413,20,Thursday,23.12061,113.37443,0
1366890625536,20,Thursday,23.12039,113.37442,0
1366890637659,20,Thursday,23.12032,113.37439,0
1366890649782,20,Thursday,23.12025,113.37432,0
1366890661905,20,Thursday,23.1202,113.37424,0
1366890674028,20,Thursday,23.12018,113.37413,0
1366890686151,20,Thursday,23.12021,113.37389,0
1366890698274,20,Thursday,23.12035,113.37328,0
1366890710397,20,Thursday,23.12041,113.37304,0
1366890722520,20,Thursday,23.12043,113.3728,0
1366890734643,20,Thursday,23.12045,113.37249,0
1366890746766,20,Thursday,23.12064,113.37174,0
1366890758889,20,Thursday,23.12099,113.37031,0
1366890771012,20,Thursday,23.12162,113.36796,0
1366890783135,20,Thursday,23.12217,113.36621,0
1366890795258,20,Thursday,23.12259,113.3649,0
1366890807381,20,Thursday,23.12274,113.36453,0
1366890819504,20,Thursday,23.12328,113.36278,0
1366890831627,20,Thursday,23.12345,113.36218,0
1366890843750,20,Thursday,23.12379,113.36221,0
1366890855873,20,Thursday,23.12506,113.36233,0
1366890867996,20,Thursday,23.12621,113.36244,0
1366890880119,20,Thursday,23.1271,113.36254,0
1366890892242,20,Thursday,23.12739,113.36257,0
1366890904365,20,Thursday,23.12821,113.36277,0
1366890916488,20,Thursday,23.12848,113.36282,0
1366890928611,20,Thursday,23.1288,113.36285,0
1366890940734,20,Thursday,23.1288,113.36278,0
1366890952857,20,Thursday,23.12868,113.36278,0
1366890964980,20,Thursday,23.1283,113.36273,0
1366890977103,20,Thursday,23.12767,113.36256,0
1366890989226,20,Thursday,23.12733,113.36249,0
1366891001349,20,Thursday,23.12506,113.36226,0
1366891013472,20,Thursday,23.12487,113.36224,0
1366891025645,20,Thursday,23.12487002,113.36221849,1
