timestamp,hour_of_day,day_of_week,latitude,longitude,original-data
1365465455046,08,Tuesday,23.11388,113.48291,0
1365465469298,08,Tuesday,23.1139,113.48246,0
1365465483550,08,Tuesday,23.114,113.48151,0
1365465497802,08,Tuesday,23.11472,113.47349,0
1365465512054,08,Tuesday,23.11496,113.47117,0
1365465526306,08,Tuesday,23.11524,113.46875,0
1365465540558,08,Tuesday,23.11551,113.46689,0
1365465554810,08,Tuesday,23.116,113.46465,0
1365465569062,08,Tuesday,23.11685,113.46071,0
1365465583314,08,Tuesday,23.11722,113.45915,0
1365465597566,08,Tuesday,23.11765,113.45736,0
1365465611818,09,Tuesday,23.11801,113.45598,0
1365465626070,09,Tuesday,23.11865,113.45348,0
1365465640322,09,Tuesday,23.1189,113.45241,0
1365465654574,09,Tuesday,23.12035,113.44642,0
1365465668826,09,Tuesday,23.12143,113.44249,0
1365465683078,09,Tuesday,23.12201,113.44029,0
1365465697330,09,Tuesday,23.12223,113.43944,0
1365465711582,09,Tuesday,23.12291,113.43689,0
1365465725834,09,Tuesday,23.12401,113.4326,0
1365465740086,09,Tuesday,23.12432,113.43147,0
1365465754338,09,Tuesday,23.12533,113.42787,0
1365465768590,09,Tuesday,23.12653,113.42363,0
1365465782842,09,Tuesday,23.12696,113.42211,0
1365465797094,09,Tuesday,23.12755,113.41976,0
1365465811346,09,Tuesday,23.12782,113.41878,0
1365465825598,09,Tuesday,23.12794,113.41819,0
1365465839850,09,Tuesday,23.12818,113.41717,0
1365465854102,09,Tuesday,23.12893,113.41412,0
1365465868354,09,Tuesday,23.12983,113.41058,0
1365465882606,09,Tuesday,23.13064,113.40726,0
1365465896858,09,Tuesday,23.13113,113.40529,0
1365465911110,09,Tuesday,23.13169,113.40299,0
1365465925362,09,Tuesday,23.13264,113.3991,0
1365465939614,09,Tuesday,23.13277,113.39842,0
1365465953866,09,Tuesday,23.13337,113.39588,0
1365465968118,09,Tuesday,23.13402,113.39336,0
1365465982370,09,Tuesday,23.13419,113.39271,0
1365465996622,09,Tuesday,23.13442,113.39186,0
1365466010874,09,Tuesday,23.13498,113.38951,0
1365466025126,09,Tuesday,23.1358,113.38623,0
1365466039378,09,Tuesday,23.1367,113.38252,0
1365466053630,09,Tuesday,23.13678,113.38225,0
1365466067882,09,Tuesday,23.13697,113.38198,0
1365466082134,09,Tuesday,23.13728,113.381,0
1365466096386,09,Tuesday,23.13785,113.37959,0
1365466110638,09,Tuesday,23.13815,113.37904,0
1365466124890,09,Tuesday,23.13824,113.37892,0
1365466139142,09,Tuesday,23.13844,113.37876,0
1365466153394,09,Tuesday,23.13851,113.37871,0
1365466167695,09,Tuesday,23.0882591,113.52106235,1
1365470051390,10,Tuesday,23.0882591,113.52106235,1
1365472967355,11,Tuesday,23.0882591,113.52106235,1
1365488766109,15,Tuesday,23.0882591,113.52106235,1
1365494336016,16,Tuesday,23.0882591,113.52106235,1
1365497475205,17,Tuesday,23.0882591,113.52106235,1
1365505267687,20,Tuesday,23.0882591,113.52106235,1
1365508173016,20,Tuesday,23.0882591,113.52106235,1
1365508173067,20,Tuesday,23.08813,113.52044,0
1365508173118,20,Tuesday,23.0887,113.52034,0
1365508173169,20,Tuesday,23.09192,113.52007,0
1365508173220,20,Tuesday,23.09307,113.51991,0
1365508173271,20,Tuesday,23.09384,113.51976,0
1365508173322,20,Tuesday,23.0955,113.51928,0
1365508173373,20,Tuesday,23.09566,113.51923,0
1365508173424,20,Tuesday,23.09588,113.51915,0
1365508173475,20,Tuesday,23.097,113.51865,0
1365508173526,20,Tuesday,23.09828,113.5179,0
1365508173577,20,Tuesday,23.10077,113.51642,0
1365508173628,20,Tuesday,23.10213,113.51572,0
1365508173679,20,Tuesday,23.10267,113.51546,0
1365508173730,20,Tuesday,23.10472,113.51461,0
1365508173781,20,Tuesday,23.1057,113.51419,0
1365508173832,20,Tuesday,23.107,113.51362,0
1365508173883,20,Tuesday,23.10705,113.51357,0
1365508173934,20,Tuesday,23.10758,113.51338,0
1365508173985,20,Tuesday,23.10792,113.51328,0
1365508174036,20,Tuesday,23.1083,113.5132,0
1365508174087,20,Tuesday,23.10904,113.51315,0
1365508174138,20,Tuesday,23.10933,113.51315,0
1365508174189,20,Tuesday,23.10981,113.51324,0
1365508174240,20,Tuesday,23.11036,113.51339,0
1365508174291,20,Tuesday,23.11226,113.51403,0
1365508174342,20,Tuesday,23.11278,113.51418,0
1365508174393,20,Tuesday,23.11343,113.51433,0
1365508174444,20,Tuesday,23.11562,113.51465,0
1365508174495,20,Tuesday,23.11749,113.51494,0
1365508174546,20,Tuesday,23.11812,113.51503,0
1365508174597,20,Tuesday,23.1185,113.51508,0
1365508174648,20,Tuesday,23.1186,113.51513,0
1365508174699,20,Tuesday,23.11895,113.51536,0
1365508174750,20,Tuesday,23.11904,113.51546,0
1365508174801,20,Tuesday,23.11912,113.5156,0
1365508174852,20,Tuesday,23.11916,113.51574,0
1365508174903,20,Tuesday,23.11918,113.5159,0
1365508174954,20,Tuesday,23.11912,113.51619,0
1365508175005,20,Tuesday,23.11895,113.51643,0
1365508175056,20,Tuesday,23.1187,113.51656,0
1365508175107,20,Tuesday,23.11843,113.51659,0
1365508175158,20,Tuesday,23.11828,113.51655,0
1365508175209,20,Tuesday,23.11817,113.51648,0
1365508175260,20,Tuesday,23.1181,113.51643,0
1365508175311,20,Tuesday,23.11798,113.51629,0
1365508175362,20,Tuesday,23.11791,113.51614,0
1365508175413,20,Tuesday,23.11785,113.51595,0
1365508175464,20,Tuesday,23.11774,113.51521,0
1365508175515,20,Tuesday,23.11769,113.51491,0
1365508175566,20,Tuesday,23.11766,113.51473,0
1365508175617,20,Tuesday,23.11751,113.51408,0
1365508175668,20,Tuesday,23.11693,113.51267,0
1365508175719,20,Tuesday,23.11678,113.5122,0
1365508175770,20,Tuesday,23.11662,113.51191,0
1365508175821,20,Tuesday,23.11659,113.51185,0
1365508175872,20,Tuesday,23.11652,113.51157,0
1365508175923,20,Tuesday,23.11641,113.51139,0
1365508175974,20,Tuesday,23.11628,113.51073,0
1365508176025,20,Tuesday,23.1158,113.50838,0
1365508176076,20,Tuesday,23.11537,113.50623,0
1365508176127,20,Tuesday,23.11528,113.50572,0
1365508176178,20,Tuesday,23.11511,113.50426,0
1365508176229,20,Tuesday,23.11502,113.50297,0
1365508176280,20,Tuesday,23.11498,113.50173,0
1365508176331,20,Tuesday,23.11485,113.49734,0
1365508176382,20,Tuesday,23.11496,113.49626,0
1365508176433,20,Tuesday,23.11528,113.49407,0
1365508176484,20,Tuesday,23.1154,113.4931,0
1365508176535,20,Tuesday,23.11544,113.49205,0
1365508176586,20,Tuesday,23.11542,113.49108,0
1365508176637,20,Tuesday,23.11534,113.49036,0
1365508176688,20,Tuesday,23.11531,113.49012,0
1365508176739,20,Tuesday,23.11497,113.48833,0
1365508176790,20,Tuesday,23.11459,113.48672,0
1365508176841,20,Tuesday,23.11407,113.4846,0
1365508176892,20,Tuesday,23.114,113.48419,0
1365508176943,20,Tuesday,23.11391,113.48357,0
1365508176994,20,Tuesday,23.11388,113.48291,0
1365508177045,20,Tuesday,23.1139,113.48246,0
1365508177096,20,Tuesday,23.114,113.48151,0
1365508177147,20,Tuesday,23.11472,113.47349,0
1365508177198,20,Tuesday,23.11496,113.47117,0
1365508177249,20,Tuesday,23.11524,113.46875,0
1365508177300,20,Tuesday,23.11551,113.46689,0
1365508177351,20,Tuesday,23.116,113.46465,0
1365508177402,20,Tuesday,23.11685,113.46071,0
1365508177453,20,Tuesday,23.11722,113.45915,0
1365508177504,20,Tuesday,23.11753,113.45789,0
1365508177555,20,Tuesday,23.11781,113.45713,0
1365508177606,20,Tuesday,23.11795,113.45678,0
1365508177657,20,Tuesday,23.11811,113.45647,0
1365508177708,20,Tuesday,23.1183,113.45621,0
1365508177759,20,Tuesday,23.1189,113.45555,0
1365508177810,20,Tuesday,23.11919,113.45525,0
1365508177861,20,Tuesday,23.11953,113.45504,0
1365508177912,20,Tuesday,23.11985,113.45492,0
1365508177963,20,Tuesday,23.12017,113.45484,0
1365508178014,20,Tuesday,23.12057,113.4548,0
1365508178065,20,Tuesday,23.1209,113.45481,0
1365508178116,20,Tuesday,23.12184,113.45487,0
1365508178167,20,Tuesday,23.12239,113.45488,0
1365508178218,20,Tuesday,23.12495,113.45522,0
1365508178269,20,Tuesday,23.12495,113.45514,0
1365508178320,20,Tuesday,23.12401,113.45502,0
1365508178371,20,Tuesday,23.12401,113.45494,0
1365508178422,20,Tuesday,23.12396,113.45402,0
1365508178473,20,Tuesday,23.12392,113.45373,0
1365508178524,20,Tuesday,23.12389,113.45368,0
1365508178575,20,Tuesday,23.12376,113.45355,0
1365508178626,20,Tuesday,23.12351,113.45339,0
1365508178677,20,Tuesday,23.1234,113.45336,0
1365508178728,20,Tuesday,23.12312,113.45333,0
1365508178779,20,Tuesday,23.12265,113.45332,0
1365508178830,20,Tuesday,23.12215,113.45337,0
1365508178881,20,Tuesday,23.12139,113.45346,0
1365508178932,20,Tuesday,23.12074,113.45353,0
1365508178983,20,Tuesday,23.12047,113.45353,0
1365508179034,20,Tuesday,23.12039,113.45349,0
1365508179085,20,Tuesday,23.12033,113.4534,0
1365508179136,20,Tuesday,23.12005,113.45213,0
1365508179262,20,Tuesday,23.12008779,113.45212354,1
