timestamp,hour_of_day,day_of_week,latitude,longitude,original-data
1367229101984,18,Monday,23.12345,113.37419,0
1367229102155,18,Monday,23.12306,113.37428,0
1367229102326,18,Monday,23.12236,113.37442,0
1367229102497,18,Monday,23.12216,113.37445,0
1367229102668,18,Monday,23.12198,113.37449,0
1367229102839,18,Monday,23.1218,113.37449,0
1367229103010,18,Monday,23.12138,113.37451,0
1367229103181,18,Monday,23.12108,113.37454,0
1367229103352,18,Monday,23.12094,113.37458,0
1367229103523,18,Monday,23.12035,113.37463,0
1367229103694,18,Monday,23.12019,113.37463,0
1367229103865,18,Monday,23.11966,113.37457,0
1367229104036,18,Monday,23.11942,113.37451,0
1367229104207,18,Monday,23.11918,113.37443,0
1367229104378,18,Monday,23.11876,113.37427,0
1367229104549,18,Monday,23.11851,113.3742,0
1367229104720,18,Monday,23.11811,113.3742,0
1367229104891,18,Monday,23.11772,113.37425,0
1367229105062,18,Monday,23.11718,113.37437,0
1367229105233,18,Monday,23.11616,113.3743,0
1367229105404,18,Monday,23.11574,113.3743,0
1367229105575,18,Monday,23.11482,113.37433,0
1367229105746,18,Monday,23.11365,113.37435,0
1367229105917,18,Monday,23.11326,113.37433,0
1367229106088,18,Monday,23.11187,113.37424,0
1367229106259,18,Monday,23.10966,113.37409,0
1367229106430,18,Monday,23.1069,113.37393,0
1367229106601,18,Monday,23.10426,113.37381,0
1367229106772,18,Monday,23.10183,113.37367,0
1367229106943,18,Monday,23.0985,113.3735,0
1367229107114,18,Monday,23.09815,113.37349,0
1367229107285,18,Monday,23.09777,113.37348,0
1367229107456,18,Monday,23.09772,113.37344,0
1367229107627,18,Monday,23.0976,113.37338,0
1367229107798,18,Monday,23.09751,113.37335,0
1367229107969,18,Monday,23.09739,113.37326,0
1367229108140,18,Monday,23.09732,113.37317,0
1367229108311,18,Monday,23.09728,113.37306,0
1367229108482,18,Monday,23.09728,113.37286,0
1367229108653,18,Monday,23.09731,113.37278,0
1367229108824,18,Monday,23.0974,113.37265,0
1367229108995,18,Monday,23.09753,113.37255,0
1367229109166,18,Monday,23.09762,113.37253,0
1367229109337,18,Monday,23.09776,113.37253,0
1367229109508,18,Monday,23.09789,113.3726,0
1367229109679,18,Monday,23.09798,113.37268,0
1367229109850,18,Monday,23.09807,113.37286,0
1367229110021,18,Monday,23.09817,113.3731,0
1367229110192,18,Monday,23.09815,113.37349,0
1367229110363,18,Monday,23.09812,113.37451,0
1367229110534,18,Monday,23.09805,113.37587,0
1367229110705,18,Monday,23.098,113.37636,0
1367229110876,18,Monday,23.09793,113.37776,0
1367229111047,18,Monday,23.09784,113.37989,0
1367229111218,18,Monday,23.09742,113.37994,0
1367229111389,18,Monday,23.09602,113.38022,0
1367229111560,18,Monday,23.09574,113.3803,0
1367229111731,18,Monday,23.09556,113.38041,0
1367229111902,18,Monday,23.09442,113.3804,0
1367229112073,18,Monday,23.09424,113.3803,0
1367229112244,18,Monday,23.094,113.38006,0
1367229112415,18,Monday,23.0939,113.38051,0
1367229112586,18,Monday,23.09371,113.38117,0
1367229112757,18,Monday,23.09338,113.38205,0
1367229112928,18,Monday,23.09318,113.3825,0
1367229113099,18,Monday,23.09286,113.38311,0
1367229113270,18,Monday,23.09255,113.38362,0
1367229113441,18,Monday,23.09218,113.38415,0
1367229113612,18,Monday,23.09175,113.38469,0
1367229113783,18,Monday,23.09144,113.38503,0
1367229113954,18,Monday,23.09079,113.38563,0
1367229114130,18,Monday,23.09063151,113.38541498,1
1367229119849,18,Monday,23.09079,113.38563,0
1367229125568,18,Monday,23.08889,113.3873,0
1367229131287,18,Monday,23.08882,113.38739,0
1367229137006,18,Monday,23.08953,113.38828,0
1367229142725,18,Monday,23.08972,113.38845,0
1367229148444,18,Monday,23.09001,113.38877,0
1367229154163,18,Monday,23.0903,113.38913,0
1367229159882,18,Monday,23.09091,113.38985,0
1367229165601,18,Monday,23.09102,113.38987,0
1367229171320,18,Monday,23.09124,113.38986,0
1367229177039,18,Monday,23.0916,113.3899,0
1367229182758,18,Monday,23.09171,113.38989,0
1367229188477,18,Monday,23.09177,113.38985,0
1367229194196,18,Monday,23.09219,113.3893,0
1367229199915,18,Monday,23.09227,113.38918,0
1367229205634,18,Monday,23.09235,113.38902,0
1367229211353,18,Monday,23.09228,113.38894,0
1367229217072,18,Monday,23.09215,113.38886,0
1367229222791,18,Monday,23.09148,113.38832,0
1367229228510,18,Monday,23.09138,113.3882,0
1367229234229,18,Monday,23.09131,113.38805,0
1367229239948,18,Monday,23.09123,113.38784,0
1367229245667,18,Monday,23.0912,113.38767,0
1367229251386,18,Monday,23.09119,113.38754,0
1367229257105,18,Monday,23.0912,113.38742,0
1367229262824,18,Monday,23.09114,113.38748,0
1367229268543,18,Monday,23.09103,113.38762,0
1367229274262,18,Monday,23.09095,113.38772,0
1367229279981,18,Monday,23.09091,113.38774,0
1367229285700,18,Monday,23.09083,113.38774,0
1367229291419,18,Monday,23.09075,113.38772,0
1367229297138,18,Monday,23.09069,113.38765,0
1367229302857,18,Monday,23.09064,113.38759,0
1367229308576,18,Monday,23.09062,113.38752,0
1367229314295,18,Monday,23.09074,113.38727,0
1367229320014,18,Monday,23.09063,113.38724,0
1367229325733,18,Monday,23.09052,113.38722,0
1367229331452,18,Monday,23.09041,113.38722,0
1367229337171,18,Monday,23.09033,113.38724,0
1367229342890,18,Monday,23.09021,113.38731,0
1367229348628,18,Monday,23.08996771,113.38698509,1
1367229351818,18,Monday,23.09021,113.38731,0
1367229355008,18,Monday,23.09037,113.38723,0
1367229358198,18,Monday,23.09047,113.38722,0
1367229361388,18,Monday,23.09063,113.38724,0
1367229364578,18,Monday,23.09074,113.38727,0
1367229367768,18,Monday,23.09062,113.38752,0
1367229370958,18,Monday,23.09064,113.38759,0
1367229374148,18,Monday,23.09075,113.38772,0
1367229377338,18,Monday,23.09083,113.38774,0
1367229380528,18,Monday,23.09091,113.38774,0
1367229383718,18,Monday,23.09095,113.38772,0
1367229386908,18,Monday,23.09103,113.38762,0
1367229390098,18,Monday,23.09114,113.38748,0
1367229393288,18,Monday,23.0912,113.38742,0
1367229396478,18,Monday,23.09119,113.38754,0
1367229399668,18,Monday,23.0912,113.38767,0
1367229402858,18,Monday,23.09123,113.38784,0
1367229406048,18,Monday,23.09131,113.38805,0
1367229409238,18,Monday,23.09138,113.3882,0
1367229412428,18,Monday,23.09148,113.38832,0
1367229415618,18,Monday,23.09215,113.38886,0
1367229418808,18,Monday,23.09228,113.38894,0
1367229421998,18,Monday,23.09235,113.38902,0
1367229425188,18,Monday,23.09227,113.38918,0
1367229428378,18,Monday,23.09219,113.3893,0
1367229431568,18,Monday,23.09177,113.38985,0
1367229434758,18,Monday,23.09171,113.38989,0
1367229437948,18,Monday,23.0916,113.3899,0
1367229441138,18,Monday,23.09124,113.38986,0
1367229444328,18,Monday,23.09111,113.38986,0
1367229447518,18,Monday,23.09096,113.38987,0
1367229450708,18,Monday,23.09085,113.3898,0
1367229453898,18,Monday,23.09001,113.38877,0
1367229457088,18,Monday,23.08972,113.38845,0
1367229460278,18,Monday,23.08953,113.38828,0
1367229463468,18,Monday,23.08882,113.38739,0
1367229466658,18,Monday,23.08889,113.3873,0
1367229469848,18,Monday,23.0892,113.38703,0
1367229473061,18,Monday,23.08922115,113.38706185,1
1367229519130,18,Monday,23.0892,113.38703,0
1367229565199,18,Monday,23.09038,113.386,0
1367229611269,19,Monday,23.08929258,113.38456115,1
1367229636127,19,Monday,23.09038,113.386,0
1367229660985,19,Monday,23.08917,113.38705,0
1367229685843,19,Monday,23.08882,113.38739,0
1367229710701,19,Monday,23.08826003,113.38617434,1
1367229769693,19,Monday,23.08759,113.38589,0
1367229828686,19,Monday,23.08779141,113.38569631,1
1367229889215,19,Monday,23.08741,113.38566,0
1367229949744,19,Monday,23.08744879,113.38548177,1
1367229951096,19,Monday,23.0868,113.38546,0
1367229952448,19,Monday,23.08889,113.388,0
1367229953800,19,Monday,23.08974,113.38902,0
1367229955152,19,Monday,23.09051,113.38988,0
1367229956504,19,Monday,23.09125,113.39066,0
1367229957856,19,Monday,23.09273,113.3921,0
1367229959208,19,Monday,23.09316,113.39265,0
1367229960560,19,Monday,23.0933,113.3928,0
1367229961912,19,Monday,23.09382,113.39332,0
1367229963264,19,Monday,23.09396,113.39349,0
1367229964616,19,Monday,23.09403,113.39366,0
1367229965968,19,Monday,23.09407,113.39387,0
1367229967320,19,Monday,23.09407,113.394,0
1367229968672,19,Monday,23.09406,113.39409,0
1367229970024,19,Monday,23.09395,113.3945,0
1367229971376,19,Monday,23.09384,113.39476,0
1367229972728,19,Monday,23.09376,113.39501,0
1367229974080,19,Monday,23.09371,113.3953,0
1367229975432,19,Monday,23.09371,113.39578,0
1367229976784,19,Monday,23.09374,113.3961,0
1367229978136,19,Monday,23.09385,113.3965,0
1367229979488,19,Monday,23.09401,113.39693,0
1367229980840,19,Monday,23.09416,113.39738,0
1367229982192,19,Monday,23.09419,113.3976,0
1367229983544,19,Monday,23.09419,113.39799,0
1367229984896,19,Monday,23.09412,113.39819,0
1367229986248,19,Monday,23.09394,113.39815,0
1367229987600,19,Monday,23.09303,113.39783,0
1367229988952,19,Monday,23.09296,113.3978,0
1367229990304,19,Monday,23.09291,113.39779,0
1367229991656,19,Monday,23.09314,113.39683,0
1367229993008,19,Monday,23.09316,113.3967,0
1367229994360,19,Monday,23.09316,113.39652,0
1367229995712,19,Monday,23.09312,113.39639,0
1367229997064,19,Monday,23.09296,113.39621,0
1367229998416,19,Monday,23.09251,113.39576,0
1367229999768,19,Monday,23.09237,113.39559,0
1367230001120,19,Monday,23.09232,113.39542,0
1367230002472,19,Monday,23.09216,113.39452,0
1367230003824,19,Monday,23.09208,113.39408,0
1367230005176,19,Monday,23.09229,113.39398,0
1367230006528,19,Monday,23.09269,113.39382,0
1367230007880,19,Monday,23.09283,113.39373,0
1367230009232,19,Monday,23.09287,113.39366,0
1367230010584,19,Monday,23.09289,113.39341,0
1367230011936,19,Monday,23.0929,113.39333,0
1367230013288,19,Monday,23.09298,113.39316,0
1367230014640,19,Monday,23.09308,113.39298,0
1367230015992,19,Monday,23.09313,113.39294,0
1367230017344,19,Monday,23.09319,113.39294,0
1367230018696,19,Monday,23.09337,113.39304,0
1367230020048,19,Monday,23.09349,113.39308,0
1367230021400,19,Monday,23.09357,113.39306,0
1367230022752,19,Monday,23.09364,113.393,0
1367230024104,19,Monday,23.09369,113.39291,0
1367230025456,19,Monday,23.09379,113.39255,0
1367230026808,19,Monday,23.09354,113.39235,0
1367230028160,19,Monday,23.09335,113.39219,0
1367230029512,19,Monday,23.09323,113.39194,0
1367230030864,19,Monday,23.09317,113.39189,0
1367230032216,19,Monday,23.09313,113.39184,0
1367230033568,19,Monday,23.0931,113.39148,0
1367230034920,19,Monday,23.09305,113.39126,0
1367230036272,19,Monday,23.09302,113.39111,0
1367230037624,19,Monday,23.09301,113.39091,0
1367230038976,19,Monday,23.09298,113.39076,0
1367230040328,19,Monday,23.0929,113.39068,0
1367230041680,19,Monday,23.09262,113.39057,0
1367230043032,19,Monday,23.09248,113.39051,0
1367230044384,19,Monday,23.09242,113.39044,0
1367230045736,19,Monday,23.09241,113.39029,0
1367230047088,19,Monday,23.09247,113.38991,0
1367230048440,19,Monday,23.09248,113.38976,0
1367230049792,19,Monday,23.0924,113.38928,0
1367230051144,19,Monday,23.09235,113.38902,0
1367230052496,19,Monday,23.09227,113.38918,0
1367230053848,19,Monday,23.09219,113.3893,0
1367230055200,19,Monday,23.09177,113.38985,0
1367230056552,19,Monday,23.09171,113.38989,0
1367230057904,19,Monday,23.0916,113.3899,0
1367230059256,19,Monday,23.09124,113.38986,0
1367230060608,19,Monday,23.09102,113.38987,0
1367230061960,19,Monday,23.09091,113.38985,0
1367230063312,19,Monday,23.0903,113.38913,0
1367230064664,19,Monday,23.09001,113.38877,0
1367230066016,19,Monday,23.08972,113.38845,0
1367230067368,19,Monday,23.08953,113.38828,0
1367230068720,19,Monday,23.08869,113.38722,0
1367230070151,19,Monday,23.08681158,113.38544978,1
1367230107996,19,Monday,23.0868,113.38546,0
1367230145841,19,Monday,23.08698,113.38566,0
1367230183686,19,Monday,23.08659501,113.38619903,1
1367230224098,19,Monday,23.08675,113.38539,0
1367230264510,19,Monday,23.08698,113.38566,0
1367230304923,19,Monday,23.08621416,113.38592144,1
1367230346278,19,Monday,23.08675,113.38539,0
1367230387633,19,Monday,23.08683,113.38548,0
1367230428990,19,Monday,23.08638681,113.38591457,1
1367230469270,19,Monday,23.08664,113.38526,0
1367230509550,19,Monday,23.08683,113.38548,0
1367230549830,19,Monday,23.08624259,113.38565717,1
1367230607865,19,Monday,23.08679,113.38544,0
1367230665900,19,Monday,23.0863738,113.38584772,1
1367230705565,19,Monday,23.08675,113.38539,0
1367230745230,19,Monday,23.08679,113.38544,0
1367230784897,19,Monday,23.08635101,113.38577556,1
1367230825231,19,Monday,23.08675,113.38539,0
1367230865565,19,Monday,23.08682,113.38548,0
1367230905899,19,Monday,23.08629347,113.3859968,1
1367230945601,19,Monday,23.08675,113.3854,0
1367230985303,19,Monday,23.08682,113.38548,0
1367231025006,19,Monday,23.08631627,113.38582455,1
1367231064985,19,Monday,23.08675,113.3854,0
1367231104964,19,Monday,23.0868,113.38545,0
1367231144945,19,Monday,23.08622424,113.3860122,1
1367231264951,19,Monday,23.086295,113.38594749,1
1367231384933,19,Monday,23.08633769,113.38588503,1
1367231503176,19,Monday,23.08642792,113.38582373,1
1367231543182,19,Monday,23.08676,113.38541,0
1367231583188,19,Monday,23.0868,113.38546,0
1367231623195,19,Monday,23.08634033,113.38581811,1
1367231663779,19,Monday,23.08676,113.38541,0
1367231704363,19,Monday,23.08677,113.38541,0
1367231744949,19,Monday,23.08629764,113.3858761,1
1367231784945,19,Monday,23.08677,113.38541,0
1367231824941,19,Monday,23.08679,113.38544,0
1367231864939,19,Monday,23.08629499,113.38592064,1
1367231904613,19,Monday,23.08675,113.38539,0
1367231944287,19,Monday,23.08679,113.38544,0
1367231983962,19,Monday,23.08632281,113.38580812,1
1367232024964,19,Monday,23.08675,113.38539,0
1367232065966,19,Monday,23.0868,113.38545,0
1367232106970,19,Monday,23.08627364,113.38596085,1
1367232227030,19,Monday,23.08638554,113.38589841,1
1367233314639,20,Monday,23.08638554,113.38589841,1
1367233317087,20,Monday,23.08678,113.38543,0
1367233319535,20,Monday,23.08682,113.38547,0
1367233321984,20,Monday,23.0862386,113.38595927,1
1367233361286,20,Monday,23.08678,113.38543,0
1367233400588,20,Monday,23.08679,113.38544,0
1367233439891,20,Monday,23.08627579,113.38595001,1
1367233495109,20,Monday,23.08679,113.38544,0
1367233550327,20,Monday,23.08687,113.38553,0
1367233605546,20,Monday,23.08642,113.3859739,1
1367233630324,20,Monday,23.08687,113.38553,0
1367233655102,20,Monday,23.08694,113.38562,0
1367233679880,20,Monday,23.08660598,113.38595277,1
1367233749152,20,Monday,23.08679,113.38544,0
1367233818424,20,Monday,23.08694,113.38562,0
1367233887696,20,Monday,23.08620412,113.38600512,1
1367233901662,20,Monday,23.08679,113.38544,0
1367233915628,20,Monday,23.08698,113.38566,0
1367233929594,20,Monday,23.08631124,113.38638066,1
1367234005861,20,Monday,23.08679,113.38544,0
1367234082128,20,Monday,23.08698,113.38566,0
1367234158395,20,Monday,23.08629242,113.38592212,1
1367234399704,20,Monday,23.08639909,113.38600662,1
1367234460025,20,Monday,23.08698,113.38566,0
1367234520347,20,Monday,23.08649929,113.38602877,1
1367234560808,20,Monday,23.08683,113.38548,0
1367234601269,20,Monday,23.08693,113.38561,0
1367234641731,20,Monday,23.08599217,113.38630057,1
1367234763209,20,Monday,23.08625276,113.38603356,1
1367234806258,20,Monday,23.08666,113.38528,0
1367234849307,20,Monday,23.08682,113.38548,0
1367234892358,20,Monday,23.08624997,113.38567631,1
1367234928862,20,Monday,23.08666,113.38528,0
1367234965366,20,Monday,23.08687,113.38554,0
1367235001870,20,Monday,23.08571888,113.38666486,1
1367235043177,20,Monday,23.08636,113.38492,0
1367235084484,20,Monday,23.08687,113.38554,0
1367235125793,20,Monday,23.08551464,113.38574136,1
1367235166041,20,Monday,23.08636,113.38492,0
1367235206289,20,Monday,23.08681,113.38547,0
1367235246537,20,Monday,23.08632713,113.38594041,1
1367235405555,20,Monday,23.08658656,113.38564056,1
1367235406550,20,Monday,23.08679,113.38544,0
1367235407545,20,Monday,23.08889,113.388,0
1367235408540,20,Monday,23.08974,113.38902,0
1367235409535,20,Monday,23.09051,113.38988,0
1367235410530,20,Monday,23.09125,113.39066,0
1367235411525,20,Monday,23.09273,113.3921,0
1367235412520,20,Monday,23.09316,113.39265,0
1367235413515,20,Monday,23.0933,113.3928,0
1367235414510,20,Monday,23.09382,113.39332,0
1367235415505,20,Monday,23.09396,113.39349,0
1367235416500,20,Monday,23.09403,113.39366,0
1367235417495,20,Monday,23.09407,113.39387,0
1367235418490,20,Monday,23.09407,113.394,0
1367235419485,20,Monday,23.09406,113.39409,0
1367235420480,20,Monday,23.09395,113.3945,0
1367235421475,20,Monday,23.09384,113.39476,0
1367235422470,20,Monday,23.09376,113.39501,0
1367235423465,20,Monday,23.09371,113.3953,0
1367235424460,20,Monday,23.09371,113.39578,0
1367235425455,20,Monday,23.09378,113.39595,0
1367235426450,20,Monday,23.09395,113.39658,0
1367235427445,20,Monday,23.0941,113.39693,0
1367235428440,20,Monday,23.09421,113.39709,0
1367235429435,20,Monday,23.09433,113.3972,0
1367235430430,20,Monday,23.09446,113.39729,0
1367235431425,20,Monday,23.09455,113.39733,0
1367235432420,20,Monday,23.09475,113.39735,0
1367235433415,20,Monday,23.09497,113.39729,0
1367235434410,20,Monday,23.09503,113.39722,0
1367235435405,20,Monday,23.09512,113.39704,0
1367235436400,20,Monday,23.09515,113.39691,0
1367235437395,20,Monday,23.09512,113.39674,0
1367235438390,20,Monday,23.09507,113.39661,0
1367235439385,20,Monday,23.095,113.39652,0
1367235440380,20,Monday,23.09485,113.39642,0
1367235441375,20,Monday,23.09465,113.39638,0
1367235442370,20,Monday,23.09421,113.39634,0
1367235443365,20,Monday,23.09411,113.39629,0
1367235444360,20,Monday,23.09402,113.39622,0
1367235445355,20,Monday,23.09396,113.39613,0
1367235446350,20,Monday,23.09392,113.39602,0
1367235447345,20,Monday,23.09385,113.39567,0
1367235448340,20,Monday,23.09385,113.39539,0
1367235449335,20,Monday,23.09389,113.39508,0
1367235450330,20,Monday,23.09398,113.39479,0
1367235451325,20,Monday,23.0942,113.39426,0
1367235452320,20,Monday,23.09439,113.39397,0
1367235453315,20,Monday,23.09448,113.39389,0
1367235454310,20,Monday,23.09458,113.39385,0
1367235455305,20,Monday,23.09474,113.39382,0
1367235456300,20,Monday,23.09513,113.39387,0
1367235457295,20,Monday,23.09529,113.39386,0
1367235458290,20,Monday,23.09543,113.39379,0
1367235459285,20,Monday,23.09556,113.39367,0
1367235460280,20,Monday,23.09562,113.39357,0
1367235461275,20,Monday,23.09566,113.39345,0
1367235462270,20,Monday,23.09567,113.39331,0
1367235463265,20,Monday,23.09566,113.39322,0
1367235464260,20,Monday,23.09561,113.39308,0
1367235465255,20,Monday,23.09554,113.39297,0
1367235466250,20,Monday,23.09545,113.3929,0
1367235467245,20,Monday,23.09533,113.39284,0
1367235468240,20,Monday,23.09519,113.39282,0
1367235469235,20,Monday,23.09502,113.39283,0
1367235470230,20,Monday,23.09479,113.39288,0
1367235471225,20,Monday,23.09458,113.39292,0
1367235472220,20,Monday,23.0944,113.39292,0
1367235473215,20,Monday,23.09424,113.3929,0
1367235474210,20,Monday,23.09407,113.39284,0
1367235475205,20,Monday,23.09388,113.39273,0
1367235476200,20,Monday,23.09272,113.3919,0
1367235477195,20,Monday,23.09195,113.39116,0
1367235478190,20,Monday,23.09095,113.39015,0
1367235479185,20,Monday,23.08984,113.38893,0
1367235480180,20,Monday,23.08869,113.38753,0
1367235481175,20,Monday,23.08694,113.3854,0
1367235482222,20,Monday,23.08703898,113.38529951,1
1367235484902,20,Monday,23.08831,113.38677,0
1367235487582,20,Monday,23.08962,113.38837,0
1367235490262,20,Monday,23.08978,113.3885,0
1367235492942,20,Monday,23.0901,113.38888,0
1367235495622,20,Monday,23.09088,113.38983,0
1367235498302,20,Monday,23.09099,113.38987,0
1367235500982,20,Monday,23.09115,113.38985,0
1367235503662,20,Monday,23.09147,113.38989,0
1367235506342,20,Monday,23.09168,113.3899,0
1367235509022,20,Monday,23.09174,113.38988,0
1367235511702,20,Monday,23.09179,113.38982,0
1367235514382,20,Monday,23.09223,113.38924,0
1367235517062,20,Monday,23.09235,113.38902,0
1367235519742,20,Monday,23.09247,113.3897,0
1367235522422,20,Monday,23.09248,113.38983,0
1367235525102,20,Monday,23.09246,113.39002,0
1367235527782,20,Monday,23.09241,113.39036,0
1367235530462,20,Monday,23.09242,113.39044,0
1367235533142,20,Monday,23.09248,113.39051,0
1367235535822,20,Monday,23.09278,113.39063,0
1367235538502,20,Monday,23.09295,113.39071,0
1367235541182,20,Monday,23.09299,113.39079,0
1367235543862,20,Monday,23.09301,113.39087,0
1367235546542,20,Monday,23.09303,113.39119,0
1367235549222,20,Monday,23.09308,113.39137,0
1367235551902,20,Monday,23.09312,113.39168,0
1367235554582,20,Monday,23.09314,113.39187,0
1367235557262,20,Monday,23.09322,113.39192,0
1367235559942,20,Monday,23.09326,113.39199,0
1367235562622,20,Monday,23.09332,113.39214,0
1367235565302,20,Monday,23.09339,113.39222,0
1367235567982,20,Monday,23.09369,113.39248,0
1367235570662,20,Monday,23.09379,113.39255,0
1367235573342,20,Monday,23.09395,113.39261,0
1367235576022,20,Monday,23.09422,113.39273,0
1367235578702,20,Monday,23.09436,113.39277,0
1367235581382,20,Monday,23.09465,113.3928,0
1367235584062,20,Monday,23.09476,113.39278,0
1367235586742,20,Monday,23.09494,113.39269,0
1367235589422,20,Monday,23.0952,113.39267,0
1367235592102,20,Monday,23.09543,113.39272,0
1367235594782,20,Monday,23.09555,113.39278,0
1367235597462,20,Monday,23.09608,113.3931,0
1367235600142,20,Monday,23.09573,113.39405,0
1367235602822,20,Monday,23.09552,113.39459,0
1367235605502,20,Monday,23.09508,113.3957,0
1367235608182,20,Monday,23.09493,113.39587,0
1367235610862,20,Monday,23.09477,113.39604,0
1367235613542,20,Monday,23.09453,113.39622,0
1367235616222,20,Monday,23.0944,113.39626,0
1367235618902,20,Monday,23.09426,113.39626,0
1367235621582,20,Monday,23.09412,113.3962,0
1367235624262,20,Monday,23.09401,113.39608,0
1367235626942,20,Monday,23.09389,113.39587,0
1367235629622,20,Monday,23.09385,113.39567,0
1367235632302,20,Monday,23.09385,113.39539,0
1367235634982,20,Monday,23.09389,113.39508,0
1367235637662,20,Monday,23.09398,113.39479,0
1367235640342,20,Monday,23.0942,113.39426,0
1367235643022,20,Monday,23.09439,113.39397,0
1367235645702,20,Monday,23.09448,113.39389,0
1367235648382,20,Monday,23.09458,113.39385,0
1367235651062,20,Monday,23.09474,113.39382,0
1367235653742,20,Monday,23.09513,113.39387,0
1367235656422,20,Monday,23.09529,113.39386,0
1367235659102,20,Monday,23.09543,113.39379,0
1367235661782,20,Monday,23.09556,113.39367,0
1367235664462,20,Monday,23.09562,113.39357,0
1367235667142,20,Monday,23.09566,113.39345,0
1367235669822,20,Monday,23.09567,113.39331,0
1367235672502,20,Monday,23.09566,113.39322,0
1367235675182,20,Monday,23.09561,113.39308,0
1367235677862,20,Monday,23.09554,113.39297,0
1367235680542,20,Monday,23.09545,113.3929,0
1367235683222,20,Monday,23.09533,113.39284,0
1367235685902,20,Monday,23.09519,113.39282,0
1367235688582,20,Monday,23.09502,113.39283,0
1367235691262,20,Monday,23.09479,113.39288,0
1367235693942,20,Monday,23.09458,113.39292,0
1367235696622,20,Monday,23.0944,113.39292,0
1367235699302,20,Monday,23.09424,113.3929,0
1367235701982,20,Monday,23.09407,113.39284,0
1367235704662,20,Monday,23.09388,113.39273,0
1367235707342,20,Monday,23.09272,113.3919,0
1367235710022,20,Monday,23.09195,113.39116,0
1367235712702,20,Monday,23.09095,113.39015,0
1367235715382,20,Monday,23.08984,113.38893,0
1367235718062,20,Monday,23.08869,113.38753,0
1367235720742,20,Monday,23.08694,113.3854,0
1367235723425,20,Monday,23.08861637,113.38647604,1
1367235747072,20,Monday,23.08831,113.38677,0
1367235770719,20,Monday,23.08882,113.38739,0
1367235794366,20,Monday,23.08917,113.38705,0
1367235818013,20,Monday,23.08955,113.38673,0
1367235841662,20,Monday,23.08960375,113.38680618,1
1367235881982,20,Monday,23.08955,113.38673,0
1367235922302,20,Monday,23.08994,113.38638,0
1367235962623,20,Monday,23.09012186,113.3866177,1
1367236002289,20,Monday,23.08994,113.38638,0
1367236041955,20,Monday,23.09068,113.38573,0
1367236081622,20,Monday,23.09055799,113.38556591,1
1367236142637,20,Monday,23.0914,113.38507,0
1367236203653,20,Monday,23.09104837,113.3846282,1
1367236242990,20,Monday,23.09175,113.38469,0
1367236282327,20,Monday,23.09194,113.38446,0
1367236321666,20,Monday,23.09147617,113.38401796,1
1367236324962,20,Monday,23.09194,113.38446,0
