timestamp,hour_of_day,day_of_week,latitude,longitude,original-data
1365551151506,08,Wednesday,23.09287,113.48108,0
1365551157397,08,Wednesday,23.09315,113.48031,0
1365551163288,08,Wednesday,23.09378,113.47794,0
1365551169179,08,Wednesday,23.09462,113.47466,0
1365551175070,08,Wednesday,23.09498,113.47338,0
1365551180961,08,Wednesday,23.09513,113.47297,0
1365551186852,08,Wednesday,23.09537,113.4723,0
1365551192743,08,Wednesday,23.09561,113.47169,0
1365551198634,08,Wednesday,23.0961,113.47064,0
1365551204525,08,Wednesday,23.09689,113.46904,0
1365551210416,08,Wednesday,23.09788,113.46715,0
1365551216307,08,Wednesday,23.0992,113.46455,0
1365551222198,08,Wednesday,23.10023,113.4625,0
1365551228089,08,Wednesday,23.10044,113.46202,0
1365551233980,08,Wednesday,23.10059,113.4616,0
1365551239871,08,Wednesday,23.10073,113.4611,0
1365551245762,08,Wednesday,23.10095,113.45992,0
1365551251653,08,Wednesday,23.10111,113.45911,0
1365551257544,08,Wednesday,23.10121,113.45848,0
1365551263435,08,Wednesday,23.10129,113.45785,0
1365551269326,08,Wednesday,23.10135,113.45707,0
1365551275217,08,Wednesday,23.10145,113.45574,0
1365551281108,08,Wednesday,23.10149,113.45498,0
1365551286999,08,Wednesday,23.10149,113.45449,0
1365551292890,08,Wednesday,23.10142,113.45297,0
1365551298781,08,Wednesday,23.10133,113.45166,0
1365551304672,08,Wednesday,23.10129,113.45112,0
1365551310563,08,Wednesday,23.10121,113.45068,0
1365551316454,08,Wednesday,23.10099,113.44979,0
1365551322345,08,Wednesday,23.10052,113.44814,0
1365551328236,08,Wednesday,23.10027,113.44721,0
1365551334127,08,Wednesday,23.10021,113.44688,0
1365551340018,08,Wednesday,23.10015,113.44606,0
1365551345909,08,Wednesday,23.10021,113.44511,0
1365551351800,08,Wednesday,23.10031,113.44393,0
1365551357691,08,Wednesday,23.1004,113.44227,0
1365551363582,08,Wednesday,23.10056,113.43997,0
1365551369473,08,Wednesday,23.10064,113.43945,0
1365551375364,08,Wednesday,23.10074,113.43906,0
1365551381255,08,Wednesday,23.10119,113.43734,0
1365551387146,08,Wednesday,23.10138,113.43656,0
1365551393037,08,Wednesday,23.10155,113.43587,0
1365551398928,08,Wednesday,23.10169,113.43546,0
1365551404819,08,Wednesday,23.10179,113.43519,0
1365551410710,08,Wednesday,23.10192,113.43495,0
1365551416601,08,Wednesday,23.10222,113.43442,0
1365551422492,08,Wednesday,23.10237,113.43421,0
1365551428383,08,Wednesday,23.10289,113.43361,0
1365551434274,08,Wednesday,23.10348,113.43314,0
1365551440165,08,Wednesday,23.1037,113.433,0
1365551446056,08,Wednesday,23.10412,113.43279,0
1365551451947,08,Wednesday,23.10442,113.43267,0
1365551457838,08,Wednesday,23.10641,113.43181,0
1365551463729,08,Wednesday,23.10847,113.43092,0
1365551469620,08,Wednesday,23.10906,113.43062,0
1365551475511,08,Wednesday,23.10967,113.43021,0
1365551481402,08,Wednesday,23.11003,113.42995,0
1365551487293,08,Wednesday,23.11045,113.42959,0
1365551493184,08,Wednesday,23.11096,113.42911,0
1365551499075,08,Wednesday,23.11242,113.42736,0
1365551504966,08,Wednesday,23.11318,113.42648,0
1365551510857,08,Wednesday,23.11376,113.42577,0
1365551516748,08,Wednesday,23.11405,113.42542,0
1365551522639,08,Wednesday,23.11427,113.42509,0
1365551528530,08,Wednesday,23.11438,113.42495,0
1365551534421,08,Wednesday,23.11463,113.42454,0
1365551540312,08,Wednesday,23.11535,113.42321,0
1365551546203,08,Wednesday,23.1161,113.42183,0
1365551552094,08,Wednesday,23.11731,113.41959,0
1365551557985,08,Wednesday,23.11806,113.41812,0
1365551563876,08,Wednesday,23.11837,113.4175,0
1365551569767,08,Wednesday,23.11862,113.41691,0
1365551575658,08,Wednesday,23.11886,113.41621,0
1365551581549,08,Wednesday,23.11911,113.41508,0
1365551587440,08,Wednesday,23.11949,113.41224,0
1365551593331,08,Wednesday,23.11984,113.40979,0
1365551599222,08,Wednesday,23.11994,113.40922,0
1365551605113,08,Wednesday,23.12009,113.40817,0
1365551611004,08,Wednesday,23.12026,113.40717,0
1365551616895,08,Wednesday,23.12034,113.40674,0
1365551622786,08,Wednesday,23.12054,113.40604,0
1365551628677,08,Wednesday,23.12061,113.40585,0
1365551634568,08,Wednesday,23.12079,113.40549,0
1365551640459,08,Wednesday,23.12104,113.40507,0
1365551646350,08,Wednesday,23.12142,113.40458,0
1365551652241,08,Wednesday,23.12251,113.40341,0
1365551658132,08,Wednesday,23.1237,113.40218,0
1365551664023,08,Wednesday,23.12408,113.40168,0
1365551669914,08,Wednesday,23.12447,113.40097,0
1365551675805,08,Wednesday,23.1247,113.40037,0
1365551681696,08,Wednesday,23.12479,113.39997,0
1365551687587,08,Wednesday,23.12486,113.39915,0
1365551693478,08,Wednesday,23.12485,113.39879,0
1365551699369,08,Wednesday,23.1247,113.39735,0
1365551705260,08,Wednesday,23.12465,113.39656,0
1365551711151,08,Wednesday,23.12452,113.39523,0
1365551717042,08,Wednesday,23.12446,113.39439,0
1365551722933,08,Wednesday,23.12447,113.39387,0
1365551728824,08,Wednesday,23.12463,113.39224,0
1365551734715,08,Wednesday,23.12474,113.39075,0
1365551740606,08,Wednesday,23.12495,113.38854,0
1365551746497,08,Wednesday,23.12532,113.38471,0
1365551752388,08,Wednesday,23.1255,113.38312,0
1365551758279,08,Wednesday,23.1256,113.38195,0
1365551764170,08,Wednesday,23.12565,113.38121,0
1365551770061,08,Wednesday,23.12576,113.38025,0
1365551775952,08,Wednesday,23.12591,113.37932,0
1365551781843,08,Wednesday,23.12617,113.37835,0
1365551787734,08,Wednesday,23.12633,113.37792,0
1365551793625,08,Wednesday,23.12651,113.3775,0
1365551799516,08,Wednesday,23.12665,113.37716,0
1365551805407,08,Wednesday,23.12698,113.37647,0
1365551811298,08,Wednesday,23.12713,113.37635,0
1365551817189,08,Wednesday,23.12738,113.37601,0
1365551823080,08,Wednesday,23.12754,113.37587,0
1365551828971,08,Wednesday,23.12774,113.37579,0
1365551834862,08,Wednesday,23.12847,113.37591,0
1365551840753,08,Wednesday,23.12909,113.37603,0
1365551846644,08,Wednesday,23.12941,113.37607,0
1365551852535,08,Wednesday,23.12976,113.37609,0
1365551858426,08,Wednesday,23.13066,113.37632,0
1365551864317,08,Wednesday,23.13235,113.37673,0
1365551870208,08,Wednesday,23.13284,113.3768,0
1365551876099,08,Wednesday,23.1331,113.3768,0
1365551881990,08,Wednesday,23.13331,113.37678,0
1365551887881,08,Wednesday,23.13354,113.37672,0
1365551893772,08,Wednesday,23.13396,113.37658,0
1365551899663,08,Wednesday,23.13461,113.37626,0
1365551905554,08,Wednesday,23.13501,113.37609,0
1365551911445,08,Wednesday,23.13521,113.37605,0
1365551917336,08,Wednesday,23.13539,113.37602,0
1365551923227,08,Wednesday,23.13566,113.37602,0
1365551929118,08,Wednesday,23.13625,113.3761,0
1365551935009,08,Wednesday,23.13813,113.37656,0
1365551940900,08,Wednesday,23.13892,113.37675,0
1365551946918,08,Wednesday,23.0876721,113.51970816,1
1365569151977,13,Wednesday,23.0876721,113.51970816,1
1365582141124,17,Wednesday,23.0876721,113.51970816,1
1365594402248,20,Wednesday,23.08700916,113.5186127,1
